REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
RE1,FTETRADSL,1,2036,42.5
RE1,FTETRADSL,1,2037,42.5
RE1,FTETRADSL,1,2038,42.5
RE1,FTETRADSL,1,2039,42.5
RE1,FTETRADSL,1,2040,42.5
RE1,FTETRADSL,1,2041,42.5
RE1,FTETRADSL,1,2042,42.5
RE1,FTETRADSL,1,2043,42.5
RE1,FTETRADSL,1,2044,42.5
RE1,FTETRADSL,1,2045,42.5
RE1,FTETRADSL,1,2046,42.5
RE1,FTETRADSL,1,2047,42.5
RE1,FTETRADSL,1,2048,42.5
RE1,FTETRADSL,1,2049,42.5
RE1,FTETRADSL,1,2050,42.5
RE1,FTETRAELC,1,2019,0.001
RE1,FTETRAELC,1,2020,0.001
RE1,FTETRAELC,1,2021,0.001
RE1,FTETRAELC,1,2022,0.001
RE1,FTETRAELC,1,2023,0.001
RE1,FTETRAELC,1,2024,0.001
RE1,FTETRAELC,1,2025,0.001
RE1,FTETRAELC,1,2026,0.001
RE1,FTETRAELC,1,2027,0.001
RE1,FTETRAELC,1,2028,0.001
RE1,FTETRAELC,1,2029,0.001
RE1,FTETRAELC,1,2030,0.001
RE1,FTETRAELC,1,2031,0.001
RE1,FTETRAELC,1,2032,0.001
RE1,FTETRAELC,1,2033,0.001
RE1,FTETRAELC,1,2034,0.001
RE1,FTETRAELC,1,2035,0.001
RE1,FTETRAELC,1,2036,0.001
RE1,FTETRAELC,1,2037,0.001
RE1,FTETRAELC,1,2038,0.001
RE1,FTETRAELC,1,2039,0.001
RE1,FTETRAELC,1,2040,0.001
RE1,FTETRAELC,1,2041,0.001
RE1,FTETRAELC,1,2042,0.001
RE1,FTETRAELC,1,2043,0.001
RE1,FTETRAELC,1,2044,0.001
RE1,FTETRAELC,1,2045,0.001
RE1,FTETRAELC,1,2046,0.001
RE1,FTETRAELC,1,2047,0.001
RE1,FTETRAELC,1,2048,0.001
RE1,FTETRAELC,1,2049,0.001
RE1,FTETRAELC,1,2050,0.001
RE1,FTETRAGSL,1,2019,0.001
RE1,FTETRAGSL,1,2020,0.001
RE1,FTETRAGSL,1,2021,0.001
RE1,FTETRAGSL,1,2022,0.001
RE1,FTETRAGSL,1,2023,0.001
RE1,FTETRAGSL,1,2024,0.001
RE1,FTETRAGSL,1,2025,0.001
RE1,FTETRAGSL,1,2026,0.001
RE1,FTETRAGSL,1,2027,0.001
RE1,FTETRAGSL,1,2028,0.001
RE1,FTETRAGSL,1,2029,0.001
RE1,FTETRAGSL,1,2030,0.001
RE1,FTETRAGSL,1,2031,0.001
RE1,FTETRAGSL,1,2032,0.001
RE1,FTETRAGSL,1,2033,0.001
RE1,FTETRAGSL,1,2034,0.001
RE1,FTETRAGSL,1,2035,0.001
RE1,FTETRAGSL,1,2036,0.001
RE1,FTETRAGSL,1,2037,0.001
RE1,FTETRAGSL,1,2038,0.001
RE1,FTETRAGSL,1,2039,0.001
RE1,FTETRAGSL,1,2040,0.001
RE1,FTETRAGSL,1,2041,0.001
RE1,FTETRAGSL,1,2042,0.001
RE1,FTETRAGSL,1,2043,0.001
RE1,FTETRAGSL,1,2044,0.001
RE1,FTETRAGSL,1,2045,0.001
RE1,FTETRAGSL,1,2046,0.001
RE1,FTETRAGSL,1,2047,0.001
RE1,FTETRAGSL,1,2048,0.001
RE1,FTETRAGSL,1,2049,0.001
RE1,FTETRAGSL,1,2050,0.001
RE1,FTETRAHFO,1,2019,0.001
RE1,FTETRAHFO,1,2020,0.001
RE1,FTETRAHFO,1,2021,0.001
RE1,FTETRAHFO,1,2022,0.001
RE1,FTETRAHFO,1,2023,0.001
RE1,FTETRAHFO,1,2024,0.001
RE1,FTETRAHFO,1,2025,0.001
RE1,FTETRAHFO,1,2026,0.001
RE1,FTETRAHFO,1,2027,0.001
RE1,FTETRAHFO,1,2028,0.001
RE1,FTETRAHFO,1,2029,0.001
RE1,FTETRAHFO,1,2030,0.001
RE1,FTETRAHFO,1,2031,0.001
RE1,FTETRAHFO,1,2032,0.001
RE1,FTETRAHFO,1,2033,0.001
RE1,FTETRAHFO,1,2034,0.001
RE1,FTETRAHFO,1,2035,0.001
RE1,FTETRAHFO,1,2036,0.001
RE1,FTETRAHFO,1,2037,0.001
RE1,FTETRAHFO,1,2038,0.001
RE1,FTETRAHFO,1,2039,0.001
RE1,FTETRAHFO,1,2040,0.001
RE1,FTETRAHFO,1,2041,0.001
RE1,FTETRAHFO,1,2042,0.001
RE1,FTETRAHFO,1,2043,0.001
RE1,FTETRAHFO,1,2044,0.001
RE1,FTETRAHFO,1,2045,0.001
RE1,FTETRAHFO,1,2046,0.001
RE1,FTETRAHFO,1,2047,0.001
RE1,FTETRAHFO,1,2048,0.001
RE1,FTETRAHFO,1,2049,0.001
RE1,FTETRAHFO,1,2050,0.001
RE1,FTETRAJFL,1,2019,0.001
RE1,FTETRAJFL,1,2020,0.001
RE1,FTETRAJFL,1,2021,0.001
RE1,FTETRAJFL,1,2022,0.001
RE1,FTETRAJFL,1,2023,0.001
RE1,FTETRAJFL,1,2024,0.001
RE1,FTETRAJFL,1,2025,0.001
RE1,FTETRAJFL,1,2026,0.001
RE1,FTETRAJFL,1,2027,0.001
RE1,FTETRAJFL,1,2028,0.001
RE1,FTETRAJFL,1,2029,0.001
RE1,FTETRAJFL,1,2030,0.001
RE1,FTETRAJFL,1,2031,0.001
RE1,FTETRAJFL,1,2032,0.001
RE1,FTETRAJFL,1,2033,0.001
RE1,FTETRAJFL,1,2034,0.001
RE1,FTETRAJFL,1,2035,0.001
RE1,FTETRAJFL,1,2036,0.001
RE1,FTETRAJFL,1,2037,0.001
RE1,FTETRAJFL,1,2038,0.001
RE1,FTETRAJFL,1,2039,0.001
RE1,FTETRAJFL,1,2040,0.001
RE1,FTETRAJFL,1,2041,0.001
RE1,FTETRAJFL,1,2042,0.001
RE1,FTETRAJFL,1,2043,0.001
RE1,FTETRAJFL,1,2044,0.001
RE1,FTETRAJFL,1,2045,0.001
RE1,FTETRAJFL,1,2046,0.001
RE1,FTETRAJFL,1,2047,0.001
RE1,FTETRAJFL,1,2048,0.001
RE1,FTETRAJFL,1,2049,0.001
RE1,FTETRAJFL,1,2050,0.001
RE1,ICMCOA001,1,2019,0.001
RE1,ICMCOA001,1,2020,0.001
RE1,ICMCOA001,1,2021,0.001
RE1,ICMCOA001,1,2022,0.001
RE1,ICMCOA001,1,2023,0.001
RE1,ICMCOA001,1,2024,0.001
RE1,ICMCOA001,1,2025,0.001
RE1,ICMCOA001,1,2026,0.001
RE1,ICMCOA001,1,2027,0.001
RE1,ICMCOA001,1,2028,0.001
RE1,ICMCOA001,1,2029,0.001
RE1,ICMCOA001,1,2030,0.001
RE1,ICMCOA001,1,2031,0.001
RE1,ICMCOA001,1,2032,0.001
RE1,ICMCOA001,1,2033,0.001
RE1,ICMCOA001,1,2034,0.001
RE1,ICMCOA001,1,2035,0.001
RE1,ICMCOA001,1,2036,0.001
RE1,ICMCOA001,1,2037,0.001
RE1,ICMCOA001,1,2038,0.001
RE1,ICMCOA001,1,2039,0.001
RE1,ICMCOA001,1,2040,0.001
RE1,ICMCOA001,1,2041,0.001
RE1,ICMCOA001,1,2042,0.001
RE1,ICMCOA001,1,2043,0.001
RE1,ICMCOA001,1,2044,0.001
RE1,ICMCOA001,1,2045,0.001
RE1,ICMCOA001,1,2046,0.001
RE1,ICMCOA001,1,2047,0.001
RE1,ICMCOA001,1,2048,0.001
RE1,ICMCOA001,1,2049,0.001
RE1,ICMCOA001,1,2050,0.001
RE1,ICMCOA005,1,2019,0.001
RE1,ICMCOA005,1,2020,0.001
RE1,ICMCOA005,1,2021,0.001
RE1,ICMCOA005,1,2022,0.001
RE1,ICMCOA005,1,2023,0.001
RE1,ICMCOA005,1,2024,0.001
RE1,ICMCOA005,1,2025,0.001
RE1,ICMCOA005,1,2026,0.001
RE1,ICMCOA005,1,2027,0.001
RE1,ICMCOA005,1,2028,0.001
RE1,ICMCOA005,1,2029,0.001
RE1,ICMCOA005,1,2030,0.001
RE1,ICMCOA005,1,2031,0.001
RE1,ICMCOA005,1,2032,0.001
RE1,ICMCOA005,1,2033,0.001
RE1,ICMCOA005,1,2034,0.001
RE1,ICMCOA005,1,2035,0.001
RE1,ICMCOA005,1,2036,0.001
RE1,ICMCOA005,1,2037,0.001
RE1,ICMCOA005,1,2038,0.001
RE1,ICMCOA005,1,2039,0.001
RE1,ICMCOA005,1,2040,0.001
RE1,ICMCOA005,1,2041,0.001
RE1,ICMCOA005,1,2042,0.001
RE1,ICMCOA005,1,2043,0.001
RE1,ICMCOA005,1,2044,0.001
RE1,ICMCOA005,1,2045,0.001
RE1,ICMCOA005,1,2046,0.001
RE1,ICMCOA005,1,2047,0.001
RE1,ICMCOA005,1,2048,0.001
RE1,ICMCOA005,1,2049,0.001
RE1,ICMCOA005,1,2050,0.001
RE1,IFPELC001,1,2019,0.001
RE1,IFPELC001,1,2020,0.001
RE1,IFPELC001,1,2021,0.001
RE1,IFPELC001,1,2022,0.001
RE1,IFPELC001,1,2023,0.001
RE1,IFPELC001,1,2024,0.001
RE1,IFPELC001,1,2025,0.001
RE1,IFPELC001,1,2026,0.001
RE1,IFPELC001,1,2027,0.001
RE1,IFPELC001,1,2028,0.001
RE1,IFPELC001,1,2029,0.001
RE1,IFPELC001,1,2030,0.001
RE1,IFPELC001,1,2031,0.001
RE1,IFPELC001,1,2032,0.001
RE1,IFPELC001,1,2033,0.001
RE1,IFPELC001,1,2034,0.001
RE1,IFPELC001,1,2035,0.001
RE1,IFPELC001,1,2036,0.001
RE1,IFPELC001,1,2037,0.001
RE1,IFPELC001,1,2038,0.001
RE1,IFPELC001,1,2039,0.001
RE1,IFPELC001,1,2040,0.001
RE1,IFPELC001,1,2041,0.001
RE1,IFPELC001,1,2042,0.001
RE1,IFPELC001,1,2043,0.001
RE1,IFPELC001,1,2044,0.001
RE1,IFPELC001,1,2045,0.001
RE1,IFPELC001,1,2046,0.001
RE1,IFPELC001,1,2047,0.001
RE1,IFPELC001,1,2048,0.001
RE1,IFPELC001,1,2049,0.001
RE1,IFPELC001,1,2050,0.001
RE1,IMPBIO,1,2019,1.76
RE1,IMPBIO,1,2020,1.76
RE1,IMPBIO,1,2021,1.76
RE1,IMPBIO,1,2022,1.76
RE1,IMPBIO,1,2023,1.76
RE1,IMPBIO,1,2024,1.76
RE1,IMPBIO,1,2025,1.76
RE1,IMPBIO,1,2026,1.76
RE1,IMPBIO,1,2027,1.76
RE1,IMPBIO,1,2028,1.76
RE1,IMPBIO,1,2029,1.76
RE1,IMPBIO,1,2030,1.76
RE1,IMPBIO,1,2031,1.76
RE1,IMPBIO,1,2032,1.76
RE1,IMPBIO,1,2033,1.76
RE1,IMPBIO,1,2034,1.76
RE1,IMPBIO,1,2035,1.76
RE1,IMPBIO,1,2036,1.76
RE1,IMPBIO,1,2037,1.76
RE1,IMPBIO,1,2038,1.76
RE1,IMPBIO,1,2039,1.76
RE1,IMPBIO,1,2040,1.76
RE1,IMPBIO,1,2041,1.76
RE1,IMPBIO,1,2042,1.76
RE1,IMPBIO,1,2043,1.76
RE1,IMPBIO,1,2044,1.76
RE1,IMPBIO,1,2045,1.76
RE1,IMPBIO,1,2046,1.76
RE1,IMPBIO,1,2047,1.76
RE1,IMPBIO,1,2048,1.76
RE1,IMPBIO,1,2049,1.76
RE1,IMPBIO,1,2050,1.76
RE1,IMPCOA,1,2019,2.52
RE1,IMPCOA,1,2020,2.51
RE1,IMPCOA,1,2021,2.51
RE1,IMPCOA,1,2022,2.51
RE1,IMPCOA,1,2023,2.51
RE1,IMPCOA,1,2024,2.51
RE1,IMPCOA,1,2025,2.51
RE1,IMPCOA,1,2026,2.51
RE1,IMPCOA,1,2027,2.51
RE1,IMPCOA,1,2028,2.51
RE1,IMPCOA,1,2029,2.5
RE1,IMPCOA,1,2030,2.5
RE1,IMPCOA,1,2031,2.5
RE1,IMPCOA,1,2032,2.5
RE1,IMPCOA,1,2033,2.5
RE1,IMPCOA,1,2034,2.5
RE1,IMPCOA,1,2035,2.5
RE1,IMPCOA,1,2036,2.5
RE1,IMPCOA,1,2037,2.5
RE1,IMPCOA,1,2038,2.5
RE1,IMPCOA,1,2039,2.5
RE1,IMPCOA,1,2040,2.5
RE1,IMPCOA,1,2041,2.5
RE1,IMPCOA,1,2042,2.5
RE1,IMPCOA,1,2043,2.5
RE1,IMPCOA,1,2044,2.5
RE1,IMPCOA,1,2045,2.5
RE1,IMPCOA,1,2046,2.5
RE1,IMPCOA,1,2047,2.5
RE1,IMPCOA,1,2048,2.5
RE1,IMPCOA,1,2049,2.5
RE1,IMPCOA,1,2050,2.5
RE1,IMPDSL,1,2019,0.001
RE1,IMPDSL,1,2020,0.001
RE1,IMPDSL,1,2021,0.001
RE1,IMPDSL,1,2022,0.001
RE1,IMPDSL,1,2023,0.001
RE1,IMPDSL,1,2024,0.001
RE1,IMPDSL,1,2025,0.001
RE1,IMPDSL,1,2026,0.001
RE1,IMPDSL,1,2027,0.001
RE1,IMPDSL,1,2028,0.001
RE1,IMPDSL,1,2029,0.001
RE1,IMPDSL,1,2030,0.001
RE1,IMPDSL,1,2031,0.001
RE1,IMPDSL,1,2032,0.001
RE1,IMPDSL,1,2033,0.001
RE1,IMPDSL,1,2034,0.001
RE1,IMPDSL,1,2035,0.001
RE1,IMPDSL,1,2036,0.001
RE1,IMPDSL,1,2037,0.001
RE1,IMPDSL,1,2038,0.001
RE1,IMPDSL,1,2039,0.001
RE1,IMPDSL,1,2040,0.001
RE1,IMPDSL,1,2041,0.001
RE1,IMPDSL,1,2042,0.001
RE1,IMPDSL,1,2043,0.001
RE1,IMPDSL,1,2044,0.001
RE1,IMPDSL,1,2045,0.001
RE1,IMPDSL,1,2046,0.001
RE1,IMPDSL,1,2047,0.001
RE1,IMPDSL,1,2048,0.001
RE1,IMPDSL,1,2049,0.001
RE1,IMPDSL,1,2050,0.001
RE1,IMPELC001,1,2019,18.056
RE1,IMPELC001,1,2020,18.056
RE1,IMPELC001,1,2021,18.056
RE1,IMPELC001,1,2022,18.056
RE1,IMPELC001,1,2023,18.056
RE1,IMPELC001,1,2024,18.056
RE1,IMPELC001,1,2025,18.056
RE1,IMPELC001,1,2026,18.056
RE1,IMPELC001,1,2027,18.056
RE1,IMPELC001,1,2028,18.056
RE1,IMPELC001,1,2029,18.056
RE1,IMPELC001,1,2030,18.056
RE1,IMPELC001,1,2031,18.056
RE1,IMPELC001,1,2032,18.056
RE1,IMPELC001,1,2033,18.056
RE1,IMPELC001,1,2034,18.056
RE1,IMPELC001,1,2035,18.056
RE1,IMPELC001,1,2036,18.056
RE1,IMPELC001,1,2037,18.056
RE1,IMPELC001,1,2038,18.056
RE1,IMPELC001,1,2039,18.056
RE1,IMPELC001,1,2040,18.056
RE1,IMPELC001,1,2041,18.056
RE1,IMPELC001,1,2042,18.056
RE1,IMPELC001,1,2043,18.056
RE1,IMPELC001,1,2044,18.056
RE1,IMPELC001,1,2045,18.056
RE1,IMPELC001,1,2046,18.056
RE1,IMPELC001,1,2047,18.056
RE1,IMPELC001,1,2048,18.056
RE1,IMPELC001,1,2049,18.056
RE1,IMPELC001,1,2050,18.056
RE1,IMPELC002,1,2019,27.778
RE1,IMPELC002,1,2020,27.778
RE1,IMPELC002,1,2021,27.778
RE1,IMPELC002,1,2022,27.778
RE1,IMPELC002,1,2023,27.778
RE1,IMPELC002,1,2024,27.778
RE1,IMPELC002,1,2025,27.778
RE1,IMPELC002,1,2026,27.778
RE1,IMPELC002,1,2027,27.778
RE1,IMPELC002,1,2028,27.778
RE1,IMPELC002,1,2029,27.778
RE1,IMPELC002,1,2030,27.778
RE1,IMPELC002,1,2031,27.778
RE1,IMPELC002,1,2032,27.778
RE1,IMPELC002,1,2033,27.778
RE1,IMPELC002,1,2034,27.778
RE1,IMPELC002,1,2035,27.778
RE1,IMPELC002,1,2036,27.778
RE1,IMPELC002,1,2037,27.778
RE1,IMPELC002,1,2038,27.778
RE1,IMPELC002,1,2039,27.778
RE1,IMPELC002,1,2040,27.778
RE1,IMPELC002,1,2041,27.778
RE1,IMPELC002,1,2042,27.778
RE1,IMPELC002,1,2043,27.778
RE1,IMPELC002,1,2044,27.778
RE1,IMPELC002,1,2045,27.778
RE1,IMPELC002,1,2046,27.778
RE1,IMPELC002,1,2047,27.778
RE1,IMPELC002,1,2048,27.778
RE1,IMPELC002,1,2049,27.778
RE1,IMPELC002,1,2050,27.778
RE1,IMPGSL,1,2019,26.8
RE1,IMPGSL,1,2020,26.8
RE1,IMPGSL,1,2021,26.8
RE1,IMPGSL,1,2022,26.8
RE1,IMPGSL,1,2023,26.8
RE1,IMPGSL,1,2024,26.8
RE1,IMPGSL,1,2025,26.8
RE1,IMPGSL,1,2026,26.8
RE1,IMPGSL,1,2027,26.8
RE1,IMPGSL,1,2028,26.8
RE1,IMPGSL,1,2029,26.8
RE1,IMPGSL,1,2030,26.8
RE1,IMPGSL,1,2031,26.8
RE1,IMPGSL,1,2032,26.8
RE1,IMPGSL,1,2033,26.8
RE1,IMPGSL,1,2034,26.8
RE1,IMPGSL,1,2035,26.8
RE1,IMPGSL,1,2036,26.8
RE1,IMPGSL,1,2037,26.8
RE1,IMPGSL,1,2038,26.8
RE1,IMPGSL,1,2039,26.8
RE1,IMPGSL,1,2040,26.8
RE1,IMPGSL,1,2041,26.8
RE1,IMPGSL,1,2042,26.8
RE1,IMPGSL,1,2043,26.8
RE1,IMPGSL,1,2044,26.8
RE1,IMPGSL,1,2045,26.8
RE1,IMPGSL,1,2046,26.8
RE1,IMPGSL,1,2047,26.8
RE1,IMPGSL,1,2048,26.8
RE1,IMPGSL,1,2049,26.8
RE1,IMPGSL,1,2050,26.8
RE1,IMPHFOMOM,1,2019,5.63
RE1,IMPHFOMOM,1,2020,5.63
RE1,IMPHFOMOM,1,2021,5.63
RE1,IMPHFOMOM,1,2022,5.63
RE1,IMPHFOMOM,1,2023,5.63
RE1,IMPHFOMOM,1,2024,5.63
RE1,IMPHFOMOM,1,2025,5.63
RE1,IMPHFOMOM,1,2026,5.63
RE1,IMPHFOMOM,1,2027,5.63
RE1,IMPHFOMOM,1,2028,5.63
RE1,IMPHFOMOM,1,2029,5.63
RE1,IMPHFOMOM,1,2030,5.63
RE1,IMPHFOMOM,1,2031,5.63
RE1,IMPHFOMOM,1,2032,5.63
RE1,IMPHFOMOM,1,2033,5.63
RE1,IMPHFOMOM,1,2034,5.63
RE1,IMPHFOMOM,1,2035,5.63
RE1,IMPHFOMOM,1,2036,5.63
RE1,IMPHFOMOM,1,2037,5.63
RE1,IMPHFOMOM,1,2038,5.63
RE1,IMPHFOMOM,1,2039,5.63
RE1,IMPHFOMOM,1,2040,5.63
RE1,IMPHFOMOM,1,2041,5.63
RE1,IMPHFOMOM,1,2042,5.63
RE1,IMPHFOMOM,1,2043,5.63
RE1,IMPHFOMOM,1,2044,5.63
RE1,IMPHFOMOM,1,2045,5.63
RE1,IMPHFOMOM,1,2046,5.63
RE1,IMPHFOMOM,1,2047,5.63
RE1,IMPHFOMOM,1,2048,5.63
RE1,IMPHFOMOM,1,2049,5.63
RE1,IMPHFOMOM,1,2050,5.63
RE1,IMPHFONAI,1,2019,6.8
RE1,IMPHFONAI,1,2020,6.8
RE1,IMPHFONAI,1,2021,6.8
RE1,IMPHFONAI,1,2022,6.8
RE1,IMPHFONAI,1,2023,6.8
RE1,IMPHFONAI,1,2024,6.8
RE1,IMPHFONAI,1,2025,6.8
RE1,IMPHFONAI,1,2026,6.8
RE1,IMPHFONAI,1,2027,6.8
RE1,IMPHFONAI,1,2028,6.8
RE1,IMPHFONAI,1,2029,6.8
RE1,IMPHFONAI,1,2030,6.8
RE1,IMPHFONAI,1,2031,6.8
RE1,IMPHFONAI,1,2032,6.8
RE1,IMPHFONAI,1,2033,6.8
RE1,IMPHFONAI,1,2034,6.8
RE1,IMPHFONAI,1,2035,6.8
RE1,IMPHFONAI,1,2036,6.8
RE1,IMPHFONAI,1,2037,6.8
RE1,IMPHFONAI,1,2038,6.8
RE1,IMPHFONAI,1,2039,6.8
RE1,IMPHFONAI,1,2040,6.8
RE1,IMPHFONAI,1,2041,6.8
RE1,IMPHFONAI,1,2042,6.8
RE1,IMPHFONAI,1,2043,6.8
RE1,IMPHFONAI,1,2044,6.8
RE1,IMPHFONAI,1,2045,6.8
RE1,IMPHFONAI,1,2046,6.8
RE1,IMPHFONAI,1,2047,6.8
RE1,IMPHFONAI,1,2048,6.8
RE1,IMPHFONAI,1,2049,6.8
RE1,IMPHFONAI,1,2050,6.8
RE1,IMPJFL,1,2019,26.8
RE1,IMPJFL,1,2020,26.8
RE1,IMPJFL,1,2021,26.8
RE1,IMPJFL,1,2022,26.8
RE1,IMPJFL,1,2023,26.8
RE1,IMPJFL,1,2024,26.8
RE1,IMPJFL,1,2025,26.8
RE1,IMPJFL,1,2026,26.8
RE1,IMPJFL,1,2027,26.8
RE1,IMPJFL,1,2028,26.8
RE1,IMPJFL,1,2029,26.8
RE1,IMPJFL,1,2030,26.8
RE1,IMPJFL,1,2031,26.8
RE1,IMPJFL,1,2032,26.8
RE1,IMPJFL,1,2033,26.8
RE1,IMPJFL,1,2034,26.8
RE1,IMPJFL,1,2035,26.8
RE1,IMPJFL,1,2036,26.8
RE1,IMPJFL,1,2037,26.8
RE1,IMPJFL,1,2038,26.8
RE1,IMPJFL,1,2039,26.8
RE1,IMPJFL,1,2040,26.8
RE1,IMPJFL,1,2041,26.8
RE1,IMPJFL,1,2042,26.8
RE1,IMPJFL,1,2043,26.8
RE1,IMPJFL,1,2044,26.8
RE1,IMPJFL,1,2045,26.8
RE1,IMPJFL,1,2046,26.8
RE1,IMPJFL,1,2047,26.8
RE1,IMPJFL,1,2048,26.8
RE1,IMPJFL,1,2049,26.8
RE1,IMPJFL,1,2050,26.8
RE1,IMPKER,1,2019,25.8
RE1,IMPKER,1,2020,25.8
RE1,IMPKER,1,2021,25.8
RE1,IMPKER,1,2022,25.8
RE1,IMPKER,1,2023,25.8
RE1,IMPKER,1,2024,25.8
RE1,IMPKER,1,2025,25.8
RE1,IMPKER,1,2026,25.8
RE1,IMPKER,1,2027,25.8
RE1,IMPKER,1,2028,25.8
RE1,IMPKER,1,2029,25.8
RE1,IMPKER,1,2030,25.8
RE1,IMPKER,1,2031,25.8
RE1,IMPKER,1,2032,25.8
RE1,IMPKER,1,2033,25.8
RE1,IMPKER,1,2034,25.8
RE1,IMPKER,1,2035,25.8
RE1,IMPKER,1,2036,25.8
RE1,IMPKER,1,2037,25.8
RE1,IMPKER,1,2038,25.8
RE1,IMPKER,1,2039,25.8
RE1,IMPKER,1,2040,25.8
RE1,IMPKER,1,2041,25.8
RE1,IMPKER,1,2042,25.8
RE1,IMPKER,1,2043,25.8
RE1,IMPKER,1,2044,25.8
RE1,IMPKER,1,2045,25.8
RE1,IMPKER,1,2046,25.8
RE1,IMPKER,1,2047,25.8
RE1,IMPKER,1,2048,25.8
RE1,IMPKER,1,2049,25.8
RE1,IMPKER,1,2050,25.8
RE1,IMPLFOELD,1,2019,25.8
RE1,IMPLFOELD,1,2020,25.8
RE1,IMPLFOELD,1,2021,25.8
RE1,IMPLFOELD,1,2022,25.8
RE1,IMPLFOELD,1,2023,25.8
RE1,IMPLFOELD,1,2024,25.8
RE1,IMPLFOELD,1,2025,25.8
RE1,IMPLFOELD,1,2026,25.8
RE1,IMPLFOELD,1,2027,25.8
RE1,IMPLFOELD,1,2028,25.8
RE1,IMPLFOELD,1,2029,25.8
RE1,IMPLFOELD,1,2030,25.8
RE1,IMPLFOELD,1,2031,25.8
RE1,IMPLFOELD,1,2032,25.8
RE1,IMPLFOELD,1,2033,25.8
RE1,IMPLFOELD,1,2034,25.8
RE1,IMPLFOELD,1,2035,25.8
RE1,IMPLFOELD,1,2036,25.8
RE1,IMPLFOELD,1,2037,25.8
RE1,IMPLFOELD,1,2038,25.8
RE1,IMPLFOELD,1,2039,25.8
RE1,IMPLFOELD,1,2040,25.8
RE1,IMPLFOELD,1,2041,25.8
RE1,IMPLFOELD,1,2042,25.8
RE1,IMPLFOELD,1,2043,25.8
RE1,IMPLFOELD,1,2044,25.8
RE1,IMPLFOELD,1,2045,25.8
RE1,IMPLFOELD,1,2046,25.8
RE1,IMPLFOELD,1,2047,25.8
RE1,IMPLFOELD,1,2048,25.8
RE1,IMPLFOELD,1,2049,25.8
RE1,IMPLFOELD,1,2050,25.8
RE1,IMPLPG,1,2019,34.5
RE1,IMPLPG,1,2020,34.5
RE1,IMPLPG,1,2021,34.5
RE1,IMPLPG,1,2022,34.5
RE1,IMPLPG,1,2023,34.5
RE1,IMPLPG,1,2024,34.5
RE1,IMPLPG,1,2025,34.5
RE1,IMPLPG,1,2026,34.5
RE1,IMPLPG,1,2027,34.5
RE1,IMPLPG,1,2028,34.5
RE1,IMPLPG,1,2029,34.5
RE1,IMPLPG,1,2030,34.5
RE1,IMPLPG,1,2031,34.5
RE1,IMPLPG,1,2032,34.5
RE1,IMPLPG,1,2033,34.5
RE1,IMPLPG,1,2034,34.5
RE1,IMPLPG,1,2035,34.5
RE1,IMPLPG,1,2036,34.5
RE1,IMPLPG,1,2037,34.5
RE1,IMPLPG,1,2038,34.5
RE1,IMPLPG,1,2039,34.5
RE1,IMPLPG,1,2040,34.5
RE1,IMPLPG,1,2041,34.5
RE1,IMPLPG,1,2042,34.5
RE1,IMPLPG,1,2043,34.5
RE1,IMPLPG,1,2044,34.5
RE1,IMPLPG,1,2045,34.5
RE1,IMPLPG,1,2046,34.5
RE1,IMPLPG,1,2047,34.5
RE1,IMPLPG,1,2048,34.5
RE1,IMPLPG,1,2049,34.5
RE1,IMPLPG,1,2050,34.5
RE1,IMPNGS,1,2019,2.0
RE1,IMPNGS,1,2020,2.0
RE1,IMPNGS,1,2021,2.0
RE1,IMPNGS,1,2022,2.0
RE1,IMPNGS,1,2023,2.0
RE1,IMPNGS,1,2024,2.0
RE1,IMPNGS,1,2025,2.0
RE1,IMPNGS,1,2026,2.0
RE1,IMPNGS,1,2027,2.0
RE1,IMPNGS,1,2028,2.0
RE1,IMPNGS,1,2029,2.0
RE1,IMPNGS,1,2030,2.0
RE1,IMPNGS,1,2031,2.0
RE1,IMPNGS,1,2032,2.0
RE1,IMPNGS,1,2033,2.0
RE1,IMPNGS,1,2034,2.0
RE1,IMPNGS,1,2035,2.0
RE1,IMPNGS,1,2036,2.0
RE1,IMPNGS,1,2037,2.0
RE1,IMPNGS,1,2038,2.0
RE1,IMPNGS,1,2039,2.0
RE1,IMPNGS,1,2040,2.0
RE1,IMPNGS,1,2041,2.0
RE1,IMPNGS,1,2042,2.0
RE1,IMPNGS,1,2043,2.0
RE1,IMPNGS,1,2044,2.0
RE1,IMPNGS,1,2045,2.0
RE1,IMPNGS,1,2046,2.0
RE1,IMPNGS,1,2047,2.0
RE1,IMPNGS,1,2048,2.0
RE1,IMPNGS,1,2049,2.0
RE1,IMPNGS,1,2050,2.0
RE1,IMPURN,1,2019,1.3
RE1,IMPURN,1,2020,1.3
RE1,IMPURN,1,2021,1.3
RE1,IMPURN,1,2022,1.3
RE1,IMPURN,1,2023,1.3
RE1,IMPURN,1,2024,1.3
RE1,IMPURN,1,2025,1.3
RE1,IMPURN,1,2026,1.3
RE1,IMPURN,1,2027,1.3
RE1,IMPURN,1,2028,1.3
RE1,IMPURN,1,2029,1.3
RE1,IMPURN,1,2030,1.3
RE1,IMPURN,1,2031,1.3
RE1,IMPURN,1,2032,1.3
RE1,IMPURN,1,2033,1.3
RE1,IMPURN,1,2034,1.3
RE1,IMPURN,1,2035,1.3
RE1,IMPURN,1,2036,1.3
RE1,IMPURN,1,2037,1.3
