REGION,TECHNOLOGY,EMISSION,MODE_OF_OPERATION,YEAR,VALUE
RE1,CKGICSchurb,CO2,1,2045,261.0
RE1,CKGICSchurb,CO2,1,2046,261.0
RE1,CKGICSchurb,CO2,1,2047,261.0
RE1,CKGICSchurb,CO2,1,2048,261.0
RE1,CKGICSchurb,CO2,1,2049,261.0
RE1,CKGICSchurb,CO2,1,2050,261.0
RE1,CKGICSchurb,PM25,1,2019,0.1298
RE1,CKGICSchurb,PM25,1,2020,0.1298
RE1,CKGICSchurb,PM25,1,2021,0.1298
RE1,CKGICSchurb,PM25,1,2022,0.1298
RE1,CKGICSchurb,PM25,1,2023,0.1298
RE1,CKGICSchurb,PM25,1,2024,0.1298
RE1,CKGICSchurb,PM25,1,2025,0.1298
RE1,CKGICSchurb,PM25,1,2026,0.1298
RE1,CKGICSchurb,PM25,1,2027,0.1298
RE1,CKGICSchurb,PM25,1,2028,0.1298
RE1,CKGICSchurb,PM25,1,2029,0.1298
RE1,CKGICSchurb,PM25,1,2030,0.1298
RE1,CKGICSchurb,PM25,1,2031,0.1298
RE1,CKGICSchurb,PM25,1,2032,0.1298
RE1,CKGICSchurb,PM25,1,2033,0.1298
RE1,CKGICSchurb,PM25,1,2034,0.1298
RE1,CKGICSchurb,PM25,1,2035,0.1298
RE1,CKGICSchurb,PM25,1,2036,0.1298
RE1,CKGICSchurb,PM25,1,2037,0.1298
RE1,CKGICSchurb,PM25,1,2038,0.1298
RE1,CKGICSchurb,PM25,1,2039,0.1298
RE1,CKGICSchurb,PM25,1,2040,0.1298
RE1,CKGICSchurb,PM25,1,2041,0.1298
RE1,CKGICSchurb,PM25,1,2042,0.1298
RE1,CKGICSchurb,PM25,1,2043,0.1298
RE1,CKGICSchurb,PM25,1,2044,0.1298
RE1,CKGICSchurb,PM25,1,2045,0.1298
RE1,CKGICSchurb,PM25,1,2046,0.1298
RE1,CKGICSchurb,PM25,1,2047,0.1298
RE1,CKGICSchurb,PM25,1,2048,0.1298
RE1,CKGICSchurb,PM25,1,2049,0.1298
RE1,CKGICSchurb,PM25,1,2050,0.1298
RE1,CKGICSchrur,CO2,1,2019,261.0
RE1,CKGICSchrur,CO2,1,2020,261.0
RE1,CKGICSchrur,CO2,1,2021,261.0
RE1,CKGICSchrur,CO2,1,2022,261.0
RE1,CKGICSchrur,CO2,1,2023,261.0
RE1,CKGICSchrur,CO2,1,2024,261.0
RE1,CKGICSchrur,CO2,1,2025,261.0
RE1,CKGICSchrur,CO2,1,2026,261.0
RE1,CKGICSchrur,CO2,1,2027,261.0
RE1,CKGICSchrur,CO2,1,2028,261.0
RE1,CKGICSchrur,CO2,1,2029,261.0
RE1,CKGICSchrur,CO2,1,2030,261.0
RE1,CKGICSchrur,CO2,1,2031,261.0
RE1,CKGICSchrur,CO2,1,2032,261.0
RE1,CKGICSchrur,CO2,1,2033,261.0
RE1,CKGICSchrur,CO2,1,2034,261.0
RE1,CKGICSchrur,CO2,1,2035,261.0
RE1,CKGICSchrur,CO2,1,2036,261.0
RE1,CKGICSchrur,CO2,1,2037,261.0
RE1,CKGICSchrur,CO2,1,2038,261.0
RE1,CKGICSchrur,CO2,1,2039,261.0
RE1,CKGICSchrur,CO2,1,2040,261.0
RE1,CKGICSchrur,CO2,1,2041,261.0
RE1,CKGICSchrur,CO2,1,2042,261.0
RE1,CKGICSchrur,CO2,1,2043,261.0
RE1,CKGICSchrur,CO2,1,2044,261.0
RE1,CKGICSchrur,CO2,1,2045,261.0
RE1,CKGICSchrur,CO2,1,2046,261.0
RE1,CKGICSchrur,CO2,1,2047,261.0
RE1,CKGICSchrur,CO2,1,2048,261.0
RE1,CKGICSchrur,CO2,1,2049,261.0
RE1,CKGICSchrur,CO2,1,2050,261.0
RE1,CKGICSchrur,PM25,1,2019,0.0
RE1,CKGICSchrur,PM25,1,2020,0.0
RE1,CKGICSchrur,PM25,1,2021,0.0
RE1,CKGICSchrur,PM25,1,2022,0.0
RE1,CKGICSchrur,PM25,1,2023,0.0
RE1,CKGICSchrur,PM25,1,2024,0.0
RE1,CKGICSchrur,PM25,1,2025,0.0
RE1,CKGICSchrur,PM25,1,2026,0.0
RE1,CKGICSchrur,PM25,1,2027,0.0
RE1,CKGICSchrur,PM25,1,2028,0.0
RE1,CKGICSchrur,PM25,1,2029,0.0
RE1,CKGICSchrur,PM25,1,2030,0.0
RE1,CKGICSchrur,PM25,1,2031,0.0
RE1,CKGICSchrur,PM25,1,2032,0.0
RE1,CKGICSchrur,PM25,1,2033,0.0
RE1,CKGICSchrur,PM25,1,2034,0.0
RE1,CKGICSchrur,PM25,1,2035,0.0
RE1,CKGICSchrur,PM25,1,2036,0.0
RE1,CKGICSchrur,PM25,1,2037,0.0
RE1,CKGICSchrur,PM25,1,2038,0.0
RE1,CKGICSchrur,PM25,1,2039,0.0
RE1,CKGICSchrur,PM25,1,2040,0.0
RE1,CKGICSchrur,PM25,1,2041,0.0
RE1,CKGICSchrur,PM25,1,2042,0.0
RE1,CKGICSchrur,PM25,1,2043,0.0
RE1,CKGICSchrur,PM25,1,2044,0.0
RE1,CKGICSchrur,PM25,1,2045,0.0
RE1,CKGICSchrur,PM25,1,2046,0.0
RE1,CKGICSchrur,PM25,1,2047,0.0
RE1,CKGICSchrur,PM25,1,2048,0.0
RE1,CKGICSchrur,PM25,1,2049,0.0
RE1,CKGICSchrur,PM25,1,2050,0.0
RE1,CKGICSchrur,PM25rur,1,2019,0.1298
RE1,CKGICSchrur,PM25rur,1,2020,0.1298
RE1,CKGICSchrur,PM25rur,1,2021,0.1298
RE1,CKGICSchrur,PM25rur,1,2022,0.1298
RE1,CKGICSchrur,PM25rur,1,2023,0.1298
RE1,CKGICSchrur,PM25rur,1,2024,0.1298
RE1,CKGICSchrur,PM25rur,1,2025,0.1298
RE1,CKGICSchrur,PM25rur,1,2026,0.1298
RE1,CKGICSchrur,PM25rur,1,2027,0.1298
RE1,CKGICSchrur,PM25rur,1,2028,0.1298
RE1,CKGICSchrur,PM25rur,1,2029,0.1298
RE1,CKGICSchrur,PM25rur,1,2030,0.1298
RE1,CKGICSchrur,PM25rur,1,2031,0.1298
RE1,CKGICSchrur,PM25rur,1,2032,0.1298
RE1,CKGICSchrur,PM25rur,1,2033,0.1298
RE1,CKGICSchrur,PM25rur,1,2034,0.1298
RE1,CKGICSchrur,PM25rur,1,2035,0.1298
RE1,CKGICSchrur,PM25rur,1,2036,0.1298
RE1,CKGICSchrur,PM25rur,1,2037,0.1298
RE1,CKGICSchrur,PM25rur,1,2038,0.1298
RE1,CKGICSchrur,PM25rur,1,2039,0.1298
RE1,CKGICSchrur,PM25rur,1,2040,0.1298
RE1,CKGICSchrur,PM25rur,1,2041,0.1298
RE1,CKGICSchrur,PM25rur,1,2042,0.1298
RE1,CKGICSchrur,PM25rur,1,2043,0.1298
RE1,CKGICSchrur,PM25rur,1,2044,0.1298
RE1,CKGICSchrur,PM25rur,1,2045,0.1298
RE1,CKGICSchrur,PM25rur,1,2046,0.1298
RE1,CKGICSchrur,PM25rur,1,2047,0.1298
RE1,CKGICSchrur,PM25rur,1,2048,0.1298
RE1,CKGICSchrur,PM25rur,1,2049,0.1298
RE1,CKGICSchrur,PM25rur,1,2050,0.1298
