REGION,FUEL,TIMESLICE,YEAR,VALUE
RE1,DEMRC2,S24,2049,0.0146
RE1,DEMRC2,S24,2050,0.0146
RE1,DEMRL1,S24,2019,0.0146
RE1,DEMRL1,S24,2020,0.0146
RE1,DEMRL1,S24,2021,0.0146
RE1,DEMRL1,S24,2022,0.0146
RE1,DEMRL1,S24,2023,0.0146
RE1,DEMRL1,S24,2024,0.0146
RE1,DEMRL1,S24,2025,0.0146
RE1,DEMRL1,S24,2026,0.0146
RE1,DEMRL1,S24,2027,0.0146
RE1,DEMRL1,S24,2028,0.0146
RE1,DEMRL1,S24,2029,0.0146
RE1,DEMRL1,S24,2030,0.0146
RE1,DEMRL1,S24,2031,0.0146
RE1,DEMRL1,S24,2032,0.0146
RE1,DEMRL1,S24,2033,0.0146
RE1,DEMRL1,S24,2034,0.0146
RE1,DEMRL1,S24,2035,0.0146
RE1,DEMRL1,S24,2036,0.0146
RE1,DEMRL1,S24,2037,0.0146
RE1,DEMRL1,S24,2038,0.0146
RE1,DEMRL1,S24,2039,0.0146
RE1,DEMRL1,S24,2040,0.0146
RE1,DEMRL1,S24,2041,0.0146
RE1,DEMRL1,S24,2042,0.0146
RE1,DEMRL1,S24,2043,0.0146
RE1,DEMRL1,S24,2044,0.0146
RE1,DEMRL1,S24,2045,0.0146
RE1,DEMRL1,S24,2046,0.0146
RE1,DEMRL1,S24,2047,0.0146
RE1,DEMRL1,S24,2048,0.0146
RE1,DEMRL1,S24,2049,0.0146
RE1,DEMRL1,S24,2050,0.0146
RE1,DEMRL2,S24,2019,0.0146
RE1,DEMRL2,S24,2020,0.0146
RE1,DEMRL2,S24,2021,0.0146
RE1,DEMRL2,S24,2022,0.0146
RE1,DEMRL2,S24,2023,0.0146
RE1,DEMRL2,S24,2024,0.0146
RE1,DEMRL2,S24,2025,0.0146
RE1,DEMRL2,S24,2026,0.0146
RE1,DEMRL2,S24,2027,0.0146
RE1,DEMRL2,S24,2028,0.0146
RE1,DEMRL2,S24,2029,0.0146
RE1,DEMRL2,S24,2030,0.0146
RE1,DEMRL2,S24,2031,0.0146
RE1,DEMRL2,S24,2032,0.0146
RE1,DEMRL2,S24,2033,0.0146
RE1,DEMRL2,S24,2034,0.0146
RE1,DEMRL2,S24,2035,0.0146
RE1,DEMRL2,S24,2036,0.0146
RE1,DEMRL2,S24,2037,0.0146
RE1,DEMRL2,S24,2038,0.0146
RE1,DEMRL2,S24,2039,0.0146
RE1,DEMRL2,S24,2040,0.0146
RE1,DEMRL2,S24,2041,0.0146
RE1,DEMRL2,S24,2042,0.0146
RE1,DEMRL2,S24,2043,0.0146
RE1,DEMRL2,S24,2044,0.0146
RE1,DEMRL2,S24,2045,0.0146
RE1,DEMRL2,S24,2046,0.0146
RE1,DEMRL2,S24,2047,0.0146
RE1,DEMRL2,S24,2048,0.0146
RE1,DEMRL2,S24,2049,0.0146
RE1,DEMRL2,S24,2050,0.0146
RE1,DEMRO1,S24,2019,0.0146
RE1,DEMRO1,S24,2020,0.0146
RE1,DEMRO1,S24,2021,0.0146
RE1,DEMRO1,S24,2022,0.0146
RE1,DEMRO1,S24,2023,0.0146
RE1,DEMRO1,S24,2024,0.0146
RE1,DEMRO1,S24,2025,0.0146
RE1,DEMRO1,S24,2026,0.0146
RE1,DEMRO1,S24,2027,0.0146
RE1,DEMRO1,S24,2028,0.0146
RE1,DEMRO1,S24,2029,0.0146
RE1,DEMRO1,S24,2030,0.0146
RE1,DEMRO1,S24,2031,0.0146
RE1,DEMRO1,S24,2032,0.0146
RE1,DEMRO1,S24,2033,0.0146
RE1,DEMRO1,S24,2034,0.0146
RE1,DEMRO1,S24,2035,0.0146
RE1,DEMRO1,S24,2036,0.0146
RE1,DEMRO1,S24,2037,0.0146
RE1,DEMRO1,S24,2038,0.0146
RE1,DEMRO1,S24,2039,0.0146
RE1,DEMRO1,S24,2040,0.0146
RE1,DEMRO1,S24,2041,0.0146
RE1,DEMRO1,S24,2042,0.0146
RE1,DEMRO1,S24,2043,0.0146
RE1,DEMRO1,S24,2044,0.0146
RE1,DEMRO1,S24,2045,0.0146
RE1,DEMRO1,S24,2046,0.0146
RE1,DEMRO1,S24,2047,0.0146
RE1,DEMRO1,S24,2048,0.0146
RE1,DEMRO1,S24,2049,0.0146
RE1,DEMRO1,S24,2050,0.0146
RE1,DEMRO2,S24,2019,0.0146
RE1,DEMRO2,S24,2020,0.0146
RE1,DEMRO2,S24,2021,0.0146
RE1,DEMRO2,S24,2022,0.0146
RE1,DEMRO2,S24,2023,0.0146
RE1,DEMRO2,S24,2024,0.0146
RE1,DEMRO2,S24,2025,0.0146
RE1,DEMRO2,S24,2026,0.0146
RE1,DEMRO2,S24,2027,0.0146
RE1,DEMRO2,S24,2028,0.0146
RE1,DEMRO2,S24,2029,0.0146
RE1,DEMRO2,S24,2030,0.0146
RE1,DEMRO2,S24,2031,0.0146
RE1,DEMRO2,S24,2032,0.0146
RE1,DEMRO2,S24,2033,0.0146
RE1,DEMRO2,S24,2034,0.0146
RE1,DEMRO2,S24,2035,0.0146
RE1,DEMRO2,S24,2036,0.0146
RE1,DEMRO2,S24,2037,0.0146
RE1,DEMRO2,S24,2038,0.0146
RE1,DEMRO2,S24,2039,0.0146
RE1,DEMRO2,S24,2040,0.0146
RE1,DEMRO2,S24,2041,0.0146
RE1,DEMRO2,S24,2042,0.0146
RE1,DEMRO2,S24,2043,0.0146
RE1,DEMRO2,S24,2044,0.0146
RE1,DEMRO2,S24,2045,0.0146
RE1,DEMRO2,S24,2046,0.0146
RE1,DEMRO2,S24,2047,0.0146
RE1,DEMRO2,S24,2048,0.0146
RE1,DEMRO2,S24,2049,0.0146
RE1,DEMRO2,S24,2050,0.0146
RE1,DEMCCO,S25,2019,0.0068
RE1,DEMCCO,S25,2020,0.0068
RE1,DEMCCO,S25,2021,0.0068
RE1,DEMCCO,S25,2022,0.0068
RE1,DEMCCO,S25,2023,0.0068
RE1,DEMCCO,S25,2024,0.0068
RE1,DEMCCO,S25,2025,0.0068
RE1,DEMCCO,S25,2026,0.0068
RE1,DEMCCO,S25,2027,0.0068
RE1,DEMCCO,S25,2028,0.0068
RE1,DEMCCO,S25,2029,0.0068
RE1,DEMCCO,S25,2030,0.0068
RE1,DEMCCO,S25,2031,0.0068
RE1,DEMCCO,S25,2032,0.0068
RE1,DEMCCO,S25,2033,0.0068
RE1,DEMCCO,S25,2034,0.0068
RE1,DEMCCO,S25,2035,0.0068
RE1,DEMCCO,S25,2036,0.0068
RE1,DEMCCO,S25,2037,0.0068
RE1,DEMCCO,S25,2038,0.0068
RE1,DEMCCO,S25,2039,0.0068
RE1,DEMCCO,S25,2040,0.0068
RE1,DEMCCO,S25,2041,0.0068
RE1,DEMCCO,S25,2042,0.0068
RE1,DEMCCO,S25,2043,0.0068
RE1,DEMCCO,S25,2044,0.0068
RE1,DEMCCO,S25,2045,0.0068
RE1,DEMCCO,S25,2046,0.0068
RE1,DEMCCO,S25,2047,0.0068
RE1,DEMCCO,S25,2048,0.0068
RE1,DEMCCO,S25,2049,0.0068
RE1,DEMCCO,S25,2050,0.0068
RE1,DEMRC1,S25,2019,0.0068
RE1,DEMRC1,S25,2020,0.0068
RE1,DEMRC1,S25,2021,0.0068
RE1,DEMRC1,S25,2022,0.0068
RE1,DEMRC1,S25,2023,0.0068
RE1,DEMRC1,S25,2024,0.0068
RE1,DEMRC1,S25,2025,0.0068
RE1,DEMRC1,S25,2026,0.0068
RE1,DEMRC1,S25,2027,0.0068
RE1,DEMRC1,S25,2028,0.0068
RE1,DEMRC1,S25,2029,0.0068
RE1,DEMRC1,S25,2030,0.0068
RE1,DEMRC1,S25,2031,0.0068
RE1,DEMRC1,S25,2032,0.0068
RE1,DEMRC1,S25,2033,0.0068
RE1,DEMRC1,S25,2034,0.0068
RE1,DEMRC1,S25,2035,0.0068
RE1,DEMRC1,S25,2036,0.0068
RE1,DEMRC1,S25,2037,0.0068
RE1,DEMRC1,S25,2038,0.0068
RE1,DEMRC1,S25,2039,0.0068
RE1,DEMRC1,S25,2040,0.0068
RE1,DEMRC1,S25,2041,0.0068
RE1,DEMRC1,S25,2042,0.0068
RE1,DEMRC1,S25,2043,0.0068
RE1,DEMRC1,S25,2044,0.0068
RE1,DEMRC1,S25,2045,0.0068
RE1,DEMRC1,S25,2046,0.0068
RE1,DEMRC1,S25,2047,0.0068
RE1,DEMRC1,S25,2048,0.0068
RE1,DEMRC1,S25,2049,0.0068
RE1,DEMRC1,S25,2050,0.0068
RE1,DEMRC2,S25,2019,0.0068
RE1,DEMRC2,S25,2020,0.0068
RE1,DEMRC2,S25,2021,0.0068
RE1,DEMRC2,S25,2022,0.0068
RE1,DEMRC2,S25,2023,0.0068
RE1,DEMRC2,S25,2024,0.0068
RE1,DEMRC2,S25,2025,0.0068
RE1,DEMRC2,S25,2026,0.0068
RE1,DEMRC2,S25,2027,0.0068
RE1,DEMRC2,S25,2028,0.0068
RE1,DEMRC2,S25,2029,0.0068
RE1,DEMRC2,S25,2030,0.0068
RE1,DEMRC2,S25,2031,0.0068
RE1,DEMRC2,S25,2032,0.0068
RE1,DEMRC2,S25,2033,0.0068
RE1,DEMRC2,S25,2034,0.0068
RE1,DEMRC2,S25,2035,0.0068
RE1,DEMRC2,S25,2036,0.0068
RE1,DEMRC2,S25,2037,0.0068
RE1,DEMRC2,S25,2038,0.0068
RE1,DEMRC2,S25,2039,0.0068
RE1,DEMRC2,S25,2040,0.0068
RE1,DEMRC2,S25,2041,0.0068
RE1,DEMRC2,S25,2042,0.0068
RE1,DEMRC2,S25,2043,0.0068
RE1,DEMRC2,S25,2044,0.0068
RE1,DEMRC2,S25,2045,0.0068
RE1,DEMRC2,S25,2046,0.0068
RE1,DEMRC2,S25,2047,0.0068
RE1,DEMRC2,S25,2048,0.0068
RE1,DEMRC2,S25,2049,0.0068
RE1,DEMRC2,S25,2050,0.0068
RE1,DEMRL1,S25,2019,0.0068
RE1,DEMRL1,S25,2020,0.0068
RE1,DEMRL1,S25,2021,0.0068
RE1,DEMRL1,S25,2022,0.0068
RE1,DEMRL1,S25,2023,0.0068
RE1,DEMRL1,S25,2024,0.0068
RE1,DEMRL1,S25,2025,0.0068
RE1,DEMRL1,S25,2026,0.0068
RE1,DEMRL1,S25,2027,0.0068
RE1,DEMRL1,S25,2028,0.0068
RE1,DEMRL1,S25,2029,0.0068
RE1,DEMRL1,S25,2030,0.0068
RE1,DEMRL1,S25,2031,0.0068
RE1,DEMRL1,S25,2032,0.0068
RE1,DEMRL1,S25,2033,0.0068
RE1,DEMRL1,S25,2034,0.0068
RE1,DEMRL1,S25,2035,0.0068
RE1,DEMRL1,S25,2036,0.0068
RE1,DEMRL1,S25,2037,0.0068
RE1,DEMRL1,S25,2038,0.0068
RE1,DEMRL1,S25,2039,0.0068
RE1,DEMRL1,S25,2040,0.0068
RE1,DEMRL1,S25,2041,0.0068
RE1,DEMRL1,S25,2042,0.0068
RE1,DEMRL1,S25,2043,0.0068
RE1,DEMRL1,S25,2044,0.0068
RE1,DEMRL1,S25,2045,0.0068
RE1,DEMRL1,S25,2046,0.0068
RE1,DEMRL1,S25,2047,0.0068
RE1,DEMRL1,S25,2048,0.0068
RE1,DEMRL1,S25,2049,0.0068
RE1,DEMRL1,S25,2050,0.0068
RE1,DEMRL2,S25,2019,0.0068
RE1,DEMRL2,S25,2020,0.0068
RE1,DEMRL2,S25,2021,0.0068
RE1,DEMRL2,S25,2022,0.0068
RE1,DEMRL2,S25,2023,0.0068
RE1,DEMRL2,S25,2024,0.0068
RE1,DEMRL2,S25,2025,0.0068
RE1,DEMRL2,S25,2026,0.0068
RE1,DEMRL2,S25,2027,0.0068
RE1,DEMRL2,S25,2028,0.0068
RE1,DEMRL2,S25,2029,0.0068
RE1,DEMRL2,S25,2030,0.0068
RE1,DEMRL2,S25,2031,0.0068
RE1,DEMRL2,S25,2032,0.0068
RE1,DEMRL2,S25,2033,0.0068
RE1,DEMRL2,S25,2034,0.0068
RE1,DEMRL2,S25,2035,0.0068
RE1,DEMRL2,S25,2036,0.0068
RE1,DEMRL2,S25,2037,0.0068
RE1,DEMRL2,S25,2038,0.0068
RE1,DEMRL2,S25,2039,0.0068
RE1,DEMRL2,S25,2040,0.0068
RE1,DEMRL2,S25,2041,0.0068
RE1,DEMRL2,S25,2042,0.0068
RE1,DEMRL2,S25,2043,0.0068
RE1,DEMRL2,S25,2044,0.0068
RE1,DEMRL2,S25,2045,0.0068
RE1,DEMRL2,S25,2046,0.0068
RE1,DEMRL2,S25,2047,0.0068
RE1,DEMRL2,S25,2048,0.0068
RE1,DEMRL2,S25,2049,0.0068
RE1,DEMRL2,S25,2050,0.0068
RE1,DEMRO1,S25,2019,0.0068
RE1,DEMRO1,S25,2020,0.0068
RE1,DEMRO1,S25,2021,0.0068
RE1,DEMRO1,S25,2022,0.0068
RE1,DEMRO1,S25,2023,0.0068
RE1,DEMRO1,S25,2024,0.0068
RE1,DEMRO1,S25,2025,0.0068
RE1,DEMRO1,S25,2026,0.0068
RE1,DEMRO1,S25,2027,0.0068
RE1,DEMRO1,S25,2028,0.0068
RE1,DEMRO1,S25,2029,0.0068
RE1,DEMRO1,S25,2030,0.0068
RE1,DEMRO1,S25,2031,0.0068
RE1,DEMRO1,S25,2032,0.0068
RE1,DEMRO1,S25,2033,0.0068
RE1,DEMRO1,S25,2034,0.0068
RE1,DEMRO1,S25,2035,0.0068
RE1,DEMRO1,S25,2036,0.0068
RE1,DEMRO1,S25,2037,0.0068
RE1,DEMRO1,S25,2038,0.0068
RE1,DEMRO1,S25,2039,0.0068
RE1,DEMRO1,S25,2040,0.0068
RE1,DEMRO1,S25,2041,0.0068
RE1,DEMRO1,S25,2042,0.0068
RE1,DEMRO1,S25,2043,0.0068
RE1,DEMRO1,S25,2044,0.0068
RE1,DEMRO1,S25,2045,0.0068
RE1,DEMRO1,S25,2046,0.0068
RE1,DEMRO1,S25,2047,0.0068
RE1,DEMRO1,S25,2048,0.0068
RE1,DEMRO1,S25,2049,0.0068
RE1,DEMRO1,S25,2050,0.0068
RE1,DEMRO2,S25,2019,0.0068
RE1,DEMRO2,S25,2020,0.0068
RE1,DEMRO2,S25,2021,0.0068
RE1,DEMRO2,S25,2022,0.0068
RE1,DEMRO2,S25,2023,0.0068
RE1,DEMRO2,S25,2024,0.0068
RE1,DEMRO2,S25,2025,0.0068
RE1,DEMRO2,S25,2026,0.0068
RE1,DEMRO2,S25,2027,0.0068
RE1,DEMRO2,S25,2028,0.0068
RE1,DEMRO2,S25,2029,0.0068
RE1,DEMRO2,S25,2030,0.0068
RE1,DEMRO2,S25,2031,0.0068
RE1,DEMRO2,S25,2032,0.0068
RE1,DEMRO2,S25,2033,0.0068
RE1,DEMRO2,S25,2034,0.0068
RE1,DEMRO2,S25,2035,0.0068
RE1,DEMRO2,S25,2036,0.0068
RE1,DEMRO2,S25,2037,0.0068
RE1,DEMRO2,S25,2038,0.0068
RE1,DEMRO2,S25,2039,0.0068
RE1,DEMRO2,S25,2040,0.0068
RE1,DEMRO2,S25,2041,0.0068
RE1,DEMRO2,S25,2042,0.0068
RE1,DEMRO2,S25,2043,0.0068
RE1,DEMRO2,S25,2044,0.0068
RE1,DEMRO2,S25,2045,0.0068
RE1,DEMRO2,S25,2046,0.0068
RE1,DEMRO2,S25,2047,0.0068
RE1,DEMRO2,S25,2048,0.0068
RE1,DEMRO2,S25,2049,0.0068
RE1,DEMRO2,S25,2050,0.0068
RE1,DEMCCO,S26,2019,0.0076
RE1,DEMCCO,S26,2020,0.0076
RE1,DEMCCO,S26,2021,0.0076
RE1,DEMCCO,S26,2022,0.0076
RE1,DEMCCO,S26,2023,0.0076
RE1,DEMCCO,S26,2024,0.0076
RE1,DEMCCO,S26,2025,0.0076
RE1,DEMCCO,S26,2026,0.0076
RE1,DEMCCO,S26,2027,0.0076
RE1,DEMCCO,S26,2028,0.0076
RE1,DEMCCO,S26,2029,0.0076
RE1,DEMCCO,S26,2030,0.0076
RE1,DEMCCO,S26,2031,0.0076
RE1,DEMCCO,S26,2032,0.0076
RE1,DEMCCO,S26,2033,0.0076
RE1,DEMCCO,S26,2034,0.0076
RE1,DEMCCO,S26,2035,0.0076
RE1,DEMCCO,S26,2036,0.0076
RE1,DEMCCO,S26,2037,0.0076
RE1,DEMCCO,S26,2038,0.0076
RE1,DEMCCO,S26,2039,0.0076
RE1,DEMCCO,S26,2040,0.0076
RE1,DEMCCO,S26,2041,0.0076
RE1,DEMCCO,S26,2042,0.0076
RE1,DEMCCO,S26,2043,0.0076
RE1,DEMCCO,S26,2044,0.0076
RE1,DEMCCO,S26,2045,0.0076
RE1,DEMCCO,S26,2046,0.0076
RE1,DEMCCO,S26,2047,0.0076
RE1,DEMCCO,S26,2048,0.0076
RE1,DEMCCO,S26,2049,0.0076
RE1,DEMCCO,S26,2050,0.0076
RE1,DEMRC1,S26,2019,0.0076
RE1,DEMRC1,S26,2020,0.0076
RE1,DEMRC1,S26,2021,0.0076
RE1,DEMRC1,S26,2022,0.0076
RE1,DEMRC1,S26,2023,0.0076
RE1,DEMRC1,S26,2024,0.0076
RE1,DEMRC1,S26,2025,0.0076
RE1,DEMRC1,S26,2026,0.0076
RE1,DEMRC1,S26,2027,0.0076
RE1,DEMRC1,S26,2028,0.0076
RE1,DEMRC1,S26,2029,0.0076
RE1,DEMRC1,S26,2030,0.0076
RE1,DEMRC1,S26,2031,0.0076
RE1,DEMRC1,S26,2032,0.0076
RE1,DEMRC1,S26,2033,0.0076
RE1,DEMRC1,S26,2034,0.0076
RE1,DEMRC1,S26,2035,0.0076
RE1,DEMRC1,S26,2036,0.0076
RE1,DEMRC1,S26,2037,0.0076
RE1,DEMRC1,S26,2038,0.0076
RE1,DEMRC1,S26,2039,0.0076
RE1,DEMRC1,S26,2040,0.0076
RE1,DEMRC1,S26,2041,0.0076
RE1,DEMRC1,S26,2042,0.0076
RE1,DEMRC1,S26,2043,0.0076
RE1,DEMRC1,S26,2044,0.0076
RE1,DEMRC1,S26,2045,0.0076
RE1,DEMRC1,S26,2046,0.0076
RE1,DEMRC1,S26,2047,0.0076
RE1,DEMRC1,S26,2048,0.0076
RE1,DEMRC1,S26,2049,0.0076
RE1,DEMRC1,S26,2050,0.0076
RE1,DEMRC2,S26,2019,0.0076
RE1,DEMRC2,S26,2020,0.0076
RE1,DEMRC2,S26,2021,0.0076
RE1,DEMRC2,S26,2022,0.0076
RE1,DEMRC2,S26,2023,0.0076
RE1,DEMRC2,S26,2024,0.0076
RE1,DEMRC2,S26,2025,0.0076
RE1,DEMRC2,S26,2026,0.0076
RE1,DEMRC2,S26,2027,0.0076
RE1,DEMRC2,S26,2028,0.0076
RE1,DEMRC2,S26,2029,0.0076
RE1,DEMRC2,S26,2030,0.0076
RE1,DEMRC2,S26,2031,0.0076
RE1,DEMRC2,S26,2032,0.0076
RE1,DEMRC2,S26,2033,0.0076
RE1,DEMRC2,S26,2034,0.0076
RE1,DEMRC2,S26,2035,0.0076
RE1,DEMRC2,S26,2036,0.0076
RE1,DEMRC2,S26,2037,0.0076
RE1,DEMRC2,S26,2038,0.0076
RE1,DEMRC2,S26,2039,0.0076
RE1,DEMRC2,S26,2040,0.0076
RE1,DEMRC2,S26,2041,0.0076
RE1,DEMRC2,S26,2042,0.0076
RE1,DEMRC2,S26,2043,0.0076
RE1,DEMRC2,S26,2044,0.0076
RE1,DEMRC2,S26,2045,0.0076
RE1,DEMRC2,S26,2046,0.0076
RE1,DEMRC2,S26,2047,0.0076
RE1,DEMRC2,S26,2048,0.0076
RE1,DEMRC2,S26,2049,0.0076
RE1,DEMRC2,S26,2050,0.0076
RE1,DEMRL1,S26,2019,0.0076
RE1,DEMRL1,S26,2020,0.0076
RE1,DEMRL1,S26,2021,0.0076
RE1,DEMRL1,S26,2022,0.0076
RE1,DEMRL1,S26,2023,0.0076
RE1,DEMRL1,S26,2024,0.0076
RE1,DEMRL1,S26,2025,0.0076
RE1,DEMRL1,S26,2026,0.0076
RE1,DEMRL1,S26,2027,0.0076
RE1,DEMRL1,S26,2028,0.0076
RE1,DEMRL1,S26,2029,0.0076
RE1,DEMRL1,S26,2030,0.0076
RE1,DEMRL1,S26,2031,0.0076
RE1,DEMRL1,S26,2032,0.0076
RE1,DEMRL1,S26,2033,0.0076
RE1,DEMRL1,S26,2034,0.0076
RE1,DEMRL1,S26,2035,0.0076
RE1,DEMRL1,S26,2036,0.0076
RE1,DEMRL1,S26,2037,0.0076
RE1,DEMRL1,S26,2038,0.0076
RE1,DEMRL1,S26,2039,0.0076
RE1,DEMRL1,S26,2040,0.0076
RE1,DEMRL1,S26,2041,0.0076
RE1,DEMRL1,S26,2042,0.0076
RE1,DEMRL1,S26,2043,0.0076
RE1,DEMRL1,S26,2044,0.0076
RE1,DEMRL1,S26,2045,0.0076
RE1,DEMRL1,S26,2046,0.0076
RE1,DEMRL1,S26,2047,0.0076
RE1,DEMRL1,S26,2048,0.0076
RE1,DEMRL1,S26,2049,0.0076
RE1,DEMRL1,S26,2050,0.0076
RE1,DEMRL2,S26,2019,0.0076
RE1,DEMRL2,S26,2020,0.0076
RE1,DEMRL2,S26,2021,0.0076
RE1,DEMRL2,S26,2022,0.0076
RE1,DEMRL2,S26,2023,0.0076
RE1,DEMRL2,S26,2024,0.0076
RE1,DEMRL2,S26,2025,0.0076
RE1,DEMRL2,S26,2026,0.0076
RE1,DEMRL2,S26,2027,0.0076
RE1,DEMRL2,S26,2028,0.0076
RE1,DEMRL2,S26,2029,0.0076
RE1,DEMRL2,S26,2030,0.0076
RE1,DEMRL2,S26,2031,0.0076
RE1,DEMRL2,S26,2032,0.0076
RE1,DEMRL2,S26,2033,0.0076
RE1,DEMRL2,S26,2034,0.0076
RE1,DEMRL2,S26,2035,0.0076
RE1,DEMRL2,S26,2036,0.0076
RE1,DEMRL2,S26,2037,0.0076
RE1,DEMRL2,S26,2038,0.0076
RE1,DEMRL2,S26,2039,0.0076
RE1,DEMRL2,S26,2040,0.0076
RE1,DEMRL2,S26,2041,0.0076
RE1,DEMRL2,S26,2042,0.0076
RE1,DEMRL2,S26,2043,0.0076
RE1,DEMRL2,S26,2044,0.0076
RE1,DEMRL2,S26,2045,0.0076
RE1,DEMRL2,S26,2046,0.0076
RE1,DEMRL2,S26,2047,0.0076
RE1,DEMRL2,S26,2048,0.0076
RE1,DEMRL2,S26,2049,0.0076
RE1,DEMRL2,S26,2050,0.0076
RE1,DEMRO1,S26,2019,0.0076
RE1,DEMRO1,S26,2020,0.0076
RE1,DEMRO1,S26,2021,0.0076
RE1,DEMRO1,S26,2022,0.0076
RE1,DEMRO1,S26,2023,0.0076
RE1,DEMRO1,S26,2024,0.0076
RE1,DEMRO1,S26,2025,0.0076
RE1,DEMRO1,S26,2026,0.0076
RE1,DEMRO1,S26,2027,0.0076
RE1,DEMRO1,S26,2028,0.0076
RE1,DEMRO1,S26,2029,0.0076
RE1,DEMRO1,S26,2030,0.0076
RE1,DEMRO1,S26,2031,0.0076
RE1,DEMRO1,S26,2032,0.0076
RE1,DEMRO1,S26,2033,0.0076
RE1,DEMRO1,S26,2034,0.0076
RE1,DEMRO1,S26,2035,0.0076
RE1,DEMRO1,S26,2036,0.0076
RE1,DEMRO1,S26,2037,0.0076
RE1,DEMRO1,S26,2038,0.0076
RE1,DEMRO1,S26,2039,0.0076
RE1,DEMRO1,S26,2040,0.0076
RE1,DEMRO1,S26,2041,0.0076
RE1,DEMRO1,S26,2042,0.0076
RE1,DEMRO1,S26,2043,0.0076
RE1,DEMRO1,S26,2044,0.0076
RE1,DEMRO1,S26,2045,0.0076
RE1,DEMRO1,S26,2046,0.0076
RE1,DEMRO1,S26,2047,0.0076
RE1,DEMRO1,S26,2048,0.0076
RE1,DEMRO1,S26,2049,0.0076
RE1,DEMRO1,S26,2050,0.0076
RE1,DEMRO2,S26,2019,0.0076
RE1,DEMRO2,S26,2020,0.0076
RE1,DEMRO2,S26,2021,0.0076
RE1,DEMRO2,S26,2022,0.0076
RE1,DEMRO2,S26,2023,0.0076
RE1,DEMRO2,S26,2024,0.0076
RE1,DEMRO2,S26,2025,0.0076
RE1,DEMRO2,S26,2026,0.0076
RE1,DEMRO2,S26,2027,0.0076
RE1,DEMRO2,S26,2028,0.0076
RE1,DEMRO2,S26,2029,0.0076
RE1,DEMRO2,S26,2030,0.0076
RE1,DEMRO2,S26,2031,0.0076
RE1,DEMRO2,S26,2032,0.0076
RE1,DEMRO2,S26,2033,0.0076
RE1,DEMRO2,S26,2034,0.0076
RE1,DEMRO2,S26,2035,0.0076
RE1,DEMRO2,S26,2036,0.0076
RE1,DEMRO2,S26,2037,0.0076
RE1,DEMRO2,S26,2038,0.0076
RE1,DEMRO2,S26,2039,0.0076
RE1,DEMRO2,S26,2040,0.0076
RE1,DEMRO2,S26,2041,0.0076
RE1,DEMRO2,S26,2042,0.0076
RE1,DEMRO2,S26,2043,0.0076
RE1,DEMRO2,S26,2044,0.0076
RE1,DEMRO2,S26,2045,0.0076
RE1,DEMRO2,S26,2046,0.0076
RE1,DEMRO2,S26,2047,0.0076
RE1,DEMRO2,S26,2048,0.0076
RE1,DEMRO2,S26,2049,0.0076
RE1,DEMRO2,S26,2050,0.0076
RE1,DEMCCO,S31,2019,0.0242
RE1,DEMCCO,S31,2020,0.0242
RE1,DEMCCO,S31,2021,0.0242
RE1,DEMCCO,S31,2022,0.0242
RE1,DEMCCO,S31,2023,0.0242
RE1,DEMCCO,S31,2024,0.0242
RE1,DEMCCO,S31,2025,0.0242
RE1,DEMCCO,S31,2026,0.0242
RE1,DEMCCO,S31,2027,0.0242
RE1,DEMCCO,S31,2028,0.0242
RE1,DEMCCO,S31,2029,0.0242
RE1,DEMCCO,S31,2030,0.0242
RE1,DEMCCO,S31,2031,0.0242
RE1,DEMCCO,S31,2032,0.0242
RE1,DEMCCO,S31,2033,0.0242
RE1,DEMCCO,S31,2034,0.0242
RE1,DEMCCO,S31,2035,0.0242
RE1,DEMCCO,S31,2036,0.0242
RE1,DEMCCO,S31,2037,0.0242
RE1,DEMCCO,S31,2038,0.0242
RE1,DEMCCO,S31,2039,0.0242
RE1,DEMCCO,S31,2040,0.0242
RE1,DEMCCO,S31,2041,0.0242
RE1,DEMCCO,S31,2042,0.0242
RE1,DEMCCO,S31,2043,0.0242
RE1,DEMCCO,S31,2044,0.0242
RE1,DEMCCO,S31,2045,0.0242
RE1,DEMCCO,S31,2046,0.0242
RE1,DEMCCO,S31,2047,0.0242
RE1,DEMCCO,S31,2048,0.0242
RE1,DEMCCO,S31,2049,0.0242
RE1,DEMCCO,S31,2050,0.0242
RE1,DEMRC1,S31,2019,0.0242
RE1,DEMRC1,S31,2020,0.0242
RE1,DEMRC1,S31,2021,0.0242
RE1,DEMRC1,S31,2022,0.0242
RE1,DEMRC1,S31,2023,0.0242
RE1,DEMRC1,S31,2024,0.0242
RE1,DEMRC1,S31,2025,0.0242
RE1,DEMRC1,S31,2026,0.0242
RE1,DEMRC1,S31,2027,0.0242
RE1,DEMRC1,S31,2028,0.0242
RE1,DEMRC1,S31,2029,0.0242
RE1,DEMRC1,S31,2030,0.0242
RE1,DEMRC1,S31,2031,0.0242
RE1,DEMRC1,S31,2032,0.0242
RE1,DEMRC1,S31,2033,0.0242
RE1,DEMRC1,S31,2034,0.0242
RE1,DEMRC1,S31,2035,0.0242
RE1,DEMRC1,S31,2036,0.0242
RE1,DEMRC1,S31,2037,0.0242
RE1,DEMRC1,S31,2038,0.0242
RE1,DEMRC1,S31,2039,0.0242
RE1,DEMRC1,S31,2040,0.0242
RE1,DEMRC1,S31,2041,0.0242
RE1,DEMRC1,S31,2042,0.0242
RE1,DEMRC1,S31,2043,0.0242
