REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,VALUE
RE1,FTETRAELC,ELC003,1,2041,1.0
RE1,FTETRAELC,ELC003,1,2042,1.0
RE1,FTETRAELC,ELC003,1,2043,1.0
RE1,FTETRAELC,ELC003,1,2044,1.0
RE1,FTETRAELC,ELC003,1,2045,1.0
RE1,FTETRAELC,ELC003,1,2046,1.0
RE1,FTETRAELC,ELC003,1,2047,1.0
RE1,FTETRAELC,ELC003,1,2048,1.0
RE1,FTETRAELC,ELC003,1,2049,1.0
RE1,FTETRAELC,ELC003,1,2050,1.0
RE1,FTETRAELC,ELC003,2,2019,0.0
RE1,FTETRAELC,ELC003,2,2020,0.0
RE1,FTETRAELC,ELC003,2,2021,0.0
RE1,FTETRAELC,ELC003,2,2022,0.0
RE1,FTETRAELC,ELC003,2,2023,0.0
RE1,FTETRAELC,ELC003,2,2024,0.0
RE1,FTETRAELC,ELC003,2,2025,0.0
RE1,FTETRAELC,ELC003,2,2026,0.0
RE1,FTETRAELC,ELC003,2,2027,0.0
RE1,FTETRAELC,ELC003,2,2028,0.0
RE1,FTETRAELC,ELC003,2,2029,0.0
RE1,FTETRAELC,ELC003,2,2030,0.0
RE1,FTETRAELC,ELC003,2,2031,0.0
RE1,FTETRAELC,ELC003,2,2032,0.0
RE1,FTETRAELC,ELC003,2,2033,0.0
RE1,FTETRAELC,ELC003,2,2034,0.0
RE1,FTETRAELC,ELC003,2,2035,0.0
RE1,FTETRAELC,ELC003,2,2036,0.0
RE1,FTETRAELC,ELC003,2,2037,0.0
RE1,FTETRAELC,ELC003,2,2038,0.0
RE1,FTETRAELC,ELC003,2,2039,0.0
RE1,FTETRAELC,ELC003,2,2040,0.0
RE1,FTETRAELC,ELC003,2,2041,0.0
RE1,FTETRAELC,ELC003,2,2042,0.0
RE1,FTETRAELC,ELC003,2,2043,0.0
RE1,FTETRAELC,ELC003,2,2044,0.0
RE1,FTETRAELC,ELC003,2,2045,0.0
RE1,FTETRAELC,ELC003,2,2046,0.0
RE1,FTETRAELC,ELC003,2,2047,0.0
RE1,FTETRAELC,ELC003,2,2048,0.0
RE1,FTETRAELC,ELC003,2,2049,0.0
RE1,FTETRAELC,ELC003,2,2050,0.0
RE1,FTETRAGSL,GSL,1,2019,1.0
RE1,FTETRAGSL,GSL,1,2020,1.0
RE1,FTETRAGSL,GSL,1,2021,1.0
RE1,FTETRAGSL,GSL,1,2022,1.0
RE1,FTETRAGSL,GSL,1,2023,1.0
RE1,FTETRAGSL,GSL,1,2024,1.0
RE1,FTETRAGSL,GSL,1,2025,1.0
RE1,FTETRAGSL,GSL,1,2026,1.0
RE1,FTETRAGSL,GSL,1,2027,1.0
RE1,FTETRAGSL,GSL,1,2028,1.0
RE1,FTETRAGSL,GSL,1,2029,1.0
RE1,FTETRAGSL,GSL,1,2030,1.0
RE1,FTETRAGSL,GSL,1,2031,1.0
RE1,FTETRAGSL,GSL,1,2032,1.0
RE1,FTETRAGSL,GSL,1,2033,1.0
RE1,FTETRAGSL,GSL,1,2034,1.0
RE1,FTETRAGSL,GSL,1,2035,1.0
RE1,FTETRAGSL,GSL,1,2036,1.0
RE1,FTETRAGSL,GSL,1,2037,1.0
RE1,FTETRAGSL,GSL,1,2038,1.0
RE1,FTETRAGSL,GSL,1,2039,1.0
RE1,FTETRAGSL,GSL,1,2040,1.0
RE1,FTETRAGSL,GSL,1,2041,1.0
RE1,FTETRAGSL,GSL,1,2042,1.0
RE1,FTETRAGSL,GSL,1,2043,1.0
RE1,FTETRAGSL,GSL,1,2044,1.0
RE1,FTETRAGSL,GSL,1,2045,1.0
RE1,FTETRAGSL,GSL,1,2046,1.0
RE1,FTETRAGSL,GSL,1,2047,1.0
RE1,FTETRAGSL,GSL,1,2048,1.0
RE1,FTETRAGSL,GSL,1,2049,1.0
RE1,FTETRAGSL,GSL,1,2050,1.0
RE1,FTETRAGSL,GSL,2,2019,0.0
RE1,FTETRAGSL,GSL,2,2020,0.0
RE1,FTETRAGSL,GSL,2,2021,0.0
RE1,FTETRAGSL,GSL,2,2022,0.0
RE1,FTETRAGSL,GSL,2,2023,0.0
RE1,FTETRAGSL,GSL,2,2024,0.0
RE1,FTETRAGSL,GSL,2,2025,0.0
RE1,FTETRAGSL,GSL,2,2026,0.0
RE1,FTETRAGSL,GSL,2,2027,0.0
RE1,FTETRAGSL,GSL,2,2028,0.0
RE1,FTETRAGSL,GSL,2,2029,0.0
RE1,FTETRAGSL,GSL,2,2030,0.0
RE1,FTETRAGSL,GSL,2,2031,0.0
RE1,FTETRAGSL,GSL,2,2032,0.0
RE1,FTETRAGSL,GSL,2,2033,0.0
RE1,FTETRAGSL,GSL,2,2034,0.0
RE1,FTETRAGSL,GSL,2,2035,0.0
RE1,FTETRAGSL,GSL,2,2036,0.0
RE1,FTETRAGSL,GSL,2,2037,0.0
RE1,FTETRAGSL,GSL,2,2038,0.0
RE1,FTETRAGSL,GSL,2,2039,0.0
RE1,FTETRAGSL,GSL,2,2040,0.0
RE1,FTETRAGSL,GSL,2,2041,0.0
RE1,FTETRAGSL,GSL,2,2042,0.0
RE1,FTETRAGSL,GSL,2,2043,0.0
RE1,FTETRAGSL,GSL,2,2044,0.0
RE1,FTETRAGSL,GSL,2,2045,0.0
RE1,FTETRAGSL,GSL,2,2046,0.0
RE1,FTETRAGSL,GSL,2,2047,0.0
RE1,FTETRAGSL,GSL,2,2048,0.0
RE1,FTETRAGSL,GSL,2,2049,0.0
RE1,FTETRAGSL,GSL,2,2050,0.0
RE1,FTETRAHFO,HFOMOM,1,2019,1.0
RE1,FTETRAHFO,HFOMOM,1,2020,1.0
RE1,FTETRAHFO,HFOMOM,1,2021,1.0
RE1,FTETRAHFO,HFOMOM,1,2022,1.0
RE1,FTETRAHFO,HFOMOM,1,2023,1.0
RE1,FTETRAHFO,HFOMOM,1,2024,1.0
RE1,FTETRAHFO,HFOMOM,1,2025,1.0
RE1,FTETRAHFO,HFOMOM,1,2026,1.0
RE1,FTETRAHFO,HFOMOM,1,2027,1.0
RE1,FTETRAHFO,HFOMOM,1,2028,1.0
RE1,FTETRAHFO,HFOMOM,1,2029,1.0
RE1,FTETRAHFO,HFOMOM,1,2030,1.0
RE1,FTETRAHFO,HFOMOM,1,2031,1.0
RE1,FTETRAHFO,HFOMOM,1,2032,1.0
RE1,FTETRAHFO,HFOMOM,1,2033,1.0
RE1,FTETRAHFO,HFOMOM,1,2034,1.0
RE1,FTETRAHFO,HFOMOM,1,2035,1.0
RE1,FTETRAHFO,HFOMOM,1,2036,1.0
RE1,FTETRAHFO,HFOMOM,1,2037,1.0
RE1,FTETRAHFO,HFOMOM,1,2038,1.0
RE1,FTETRAHFO,HFOMOM,1,2039,1.0
RE1,FTETRAHFO,HFOMOM,1,2040,1.0
RE1,FTETRAHFO,HFOMOM,1,2041,1.0
RE1,FTETRAHFO,HFOMOM,1,2042,1.0
RE1,FTETRAHFO,HFOMOM,1,2043,1.0
RE1,FTETRAHFO,HFOMOM,1,2044,1.0
RE1,FTETRAHFO,HFOMOM,1,2045,1.0
RE1,FTETRAHFO,HFOMOM,1,2046,1.0
RE1,FTETRAHFO,HFOMOM,1,2047,1.0
RE1,FTETRAHFO,HFOMOM,1,2048,1.0
RE1,FTETRAHFO,HFOMOM,1,2049,1.0
RE1,FTETRAHFO,HFOMOM,1,2050,1.0
RE1,FTETRAHFO,HFOMOM,2,2019,0.0
RE1,FTETRAHFO,HFOMOM,2,2020,0.0
RE1,FTETRAHFO,HFOMOM,2,2021,0.0
RE1,FTETRAHFO,HFOMOM,2,2022,0.0
RE1,FTETRAHFO,HFOMOM,2,2023,0.0
RE1,FTETRAHFO,HFOMOM,2,2024,0.0
RE1,FTETRAHFO,HFOMOM,2,2025,0.0
RE1,FTETRAHFO,HFOMOM,2,2026,0.0
RE1,FTETRAHFO,HFOMOM,2,2027,0.0
RE1,FTETRAHFO,HFOMOM,2,2028,0.0
RE1,FTETRAHFO,HFOMOM,2,2029,0.0
RE1,FTETRAHFO,HFOMOM,2,2030,0.0
RE1,FTETRAHFO,HFOMOM,2,2031,0.0
RE1,FTETRAHFO,HFOMOM,2,2032,0.0
RE1,FTETRAHFO,HFOMOM,2,2033,0.0
RE1,FTETRAHFO,HFOMOM,2,2034,0.0
RE1,FTETRAHFO,HFOMOM,2,2035,0.0
RE1,FTETRAHFO,HFOMOM,2,2036,0.0
RE1,FTETRAHFO,HFOMOM,2,2037,0.0
RE1,FTETRAHFO,HFOMOM,2,2038,0.0
RE1,FTETRAHFO,HFOMOM,2,2039,0.0
RE1,FTETRAHFO,HFOMOM,2,2040,0.0
RE1,FTETRAHFO,HFOMOM,2,2041,0.0
RE1,FTETRAHFO,HFOMOM,2,2042,0.0
RE1,FTETRAHFO,HFOMOM,2,2043,0.0
RE1,FTETRAHFO,HFOMOM,2,2044,0.0
RE1,FTETRAHFO,HFOMOM,2,2045,0.0
RE1,FTETRAHFO,HFOMOM,2,2046,0.0
RE1,FTETRAHFO,HFOMOM,2,2047,0.0
RE1,FTETRAHFO,HFOMOM,2,2048,0.0
RE1,FTETRAHFO,HFOMOM,2,2049,0.0
RE1,FTETRAHFO,HFOMOM,2,2050,0.0
RE1,FTETRAJFL,JFL,1,2019,1.0
RE1,FTETRAJFL,JFL,1,2020,1.0
RE1,FTETRAJFL,JFL,1,2021,1.0
RE1,FTETRAJFL,JFL,1,2022,1.0
RE1,FTETRAJFL,JFL,1,2023,1.0
RE1,FTETRAJFL,JFL,1,2024,1.0
RE1,FTETRAJFL,JFL,1,2025,1.0
RE1,FTETRAJFL,JFL,1,2026,1.0
RE1,FTETRAJFL,JFL,1,2027,1.0
RE1,FTETRAJFL,JFL,1,2028,1.0
RE1,FTETRAJFL,JFL,1,2029,1.0
RE1,FTETRAJFL,JFL,1,2030,1.0
RE1,FTETRAJFL,JFL,1,2031,1.0
RE1,FTETRAJFL,JFL,1,2032,1.0
RE1,FTETRAJFL,JFL,1,2033,1.0
RE1,FTETRAJFL,JFL,1,2034,1.0
RE1,FTETRAJFL,JFL,1,2035,1.0
RE1,FTETRAJFL,JFL,1,2036,1.0
RE1,FTETRAJFL,JFL,1,2037,1.0
RE1,FTETRAJFL,JFL,1,2038,1.0
RE1,FTETRAJFL,JFL,1,2039,1.0
RE1,FTETRAJFL,JFL,1,2040,1.0
RE1,FTETRAJFL,JFL,1,2041,1.0
RE1,FTETRAJFL,JFL,1,2042,1.0
RE1,FTETRAJFL,JFL,1,2043,1.0
RE1,FTETRAJFL,JFL,1,2044,1.0
RE1,FTETRAJFL,JFL,1,2045,1.0
RE1,FTETRAJFL,JFL,1,2046,1.0
RE1,FTETRAJFL,JFL,1,2047,1.0
RE1,FTETRAJFL,JFL,1,2048,1.0
RE1,FTETRAJFL,JFL,1,2049,1.0
RE1,FTETRAJFL,JFL,1,2050,1.0
RE1,FTETRAJFL,JFL,2,2019,0.0
RE1,FTETRAJFL,JFL,2,2020,0.0
RE1,FTETRAJFL,JFL,2,2021,0.0
RE1,FTETRAJFL,JFL,2,2022,0.0
RE1,FTETRAJFL,JFL,2,2023,0.0
RE1,FTETRAJFL,JFL,2,2024,0.0
RE1,FTETRAJFL,JFL,2,2025,0.0
RE1,FTETRAJFL,JFL,2,2026,0.0
RE1,FTETRAJFL,JFL,2,2027,0.0
RE1,FTETRAJFL,JFL,2,2028,0.0
RE1,FTETRAJFL,JFL,2,2029,0.0
RE1,FTETRAJFL,JFL,2,2030,0.0
RE1,FTETRAJFL,JFL,2,2031,0.0
RE1,FTETRAJFL,JFL,2,2032,0.0
RE1,FTETRAJFL,JFL,2,2033,0.0
RE1,FTETRAJFL,JFL,2,2034,0.0
RE1,FTETRAJFL,JFL,2,2035,0.0
RE1,FTETRAJFL,JFL,2,2036,0.0
RE1,FTETRAJFL,JFL,2,2037,0.0
RE1,FTETRAJFL,JFL,2,2038,0.0
RE1,FTETRAJFL,JFL,2,2039,0.0
RE1,FTETRAJFL,JFL,2,2040,0.0
RE1,FTETRAJFL,JFL,2,2041,0.0
RE1,FTETRAJFL,JFL,2,2042,0.0
RE1,FTETRAJFL,JFL,2,2043,0.0
RE1,FTETRAJFL,JFL,2,2044,0.0
RE1,FTETRAJFL,JFL,2,2045,0.0
RE1,FTETRAJFL,JFL,2,2046,0.0
RE1,FTETRAJFL,JFL,2,2047,0.0
RE1,FTETRAJFL,JFL,2,2048,0.0
RE1,FTETRAJFL,JFL,2,2049,0.0
RE1,FTETRAJFL,JFL,2,2050,0.0
RE1,ICMCOA001,INDCOA,1,2019,10.61
RE1,ICMCOA001,INDCOA,1,2020,10.61
RE1,ICMCOA001,INDCOA,1,2021,10.61
RE1,ICMCOA001,INDCOA,1,2022,10.61
RE1,ICMCOA001,INDCOA,1,2023,10.61
RE1,ICMCOA001,INDCOA,1,2024,10.61
RE1,ICMCOA001,INDCOA,1,2025,10.61
RE1,ICMCOA001,INDCOA,1,2026,10.61
RE1,ICMCOA001,INDCOA,1,2027,10.61
RE1,ICMCOA001,INDCOA,1,2028,10.61
RE1,ICMCOA001,INDCOA,1,2029,10.61
RE1,ICMCOA001,INDCOA,1,2030,10.61
RE1,ICMCOA001,INDCOA,1,2031,10.61
RE1,ICMCOA001,INDCOA,1,2032,10.61
RE1,ICMCOA001,INDCOA,1,2033,10.61
RE1,ICMCOA001,INDCOA,1,2034,10.61
RE1,ICMCOA001,INDCOA,1,2035,10.61
RE1,ICMCOA001,INDCOA,1,2036,10.61
RE1,ICMCOA001,INDCOA,1,2037,10.61
RE1,ICMCOA001,INDCOA,1,2038,10.61
RE1,ICMCOA001,INDCOA,1,2039,10.61
RE1,ICMCOA001,INDCOA,1,2040,10.61
RE1,ICMCOA001,INDCOA,1,2041,10.61
RE1,ICMCOA001,INDCOA,1,2042,10.61
RE1,ICMCOA001,INDCOA,1,2043,10.61
RE1,ICMCOA001,INDCOA,1,2044,10.61
RE1,ICMCOA001,INDCOA,1,2045,10.61
RE1,ICMCOA001,INDCOA,1,2046,10.61
RE1,ICMCOA001,INDCOA,1,2047,10.61
RE1,ICMCOA001,INDCOA,1,2048,10.61
RE1,ICMCOA001,INDCOA,1,2049,10.61
RE1,ICMCOA001,INDCOA,1,2050,10.61
RE1,ICMCOA001,INDCOA,2,2019,0.0
RE1,ICMCOA001,INDCOA,2,2020,0.0
RE1,ICMCOA001,INDCOA,2,2021,0.0
RE1,ICMCOA001,INDCOA,2,2022,0.0
RE1,ICMCOA001,INDCOA,2,2023,0.0
RE1,ICMCOA001,INDCOA,2,2024,0.0
RE1,ICMCOA001,INDCOA,2,2025,0.0
RE1,ICMCOA001,INDCOA,2,2026,0.0
RE1,ICMCOA001,INDCOA,2,2027,0.0
RE1,ICMCOA001,INDCOA,2,2028,0.0
RE1,ICMCOA001,INDCOA,2,2029,0.0
RE1,ICMCOA001,INDCOA,2,2030,0.0
RE1,ICMCOA001,INDCOA,2,2031,0.0
RE1,ICMCOA001,INDCOA,2,2032,0.0
RE1,ICMCOA001,INDCOA,2,2033,0.0
RE1,ICMCOA001,INDCOA,2,2034,0.0
RE1,ICMCOA001,INDCOA,2,2035,0.0
RE1,ICMCOA001,INDCOA,2,2036,0.0
RE1,ICMCOA001,INDCOA,2,2037,0.0
RE1,ICMCOA001,INDCOA,2,2038,0.0
RE1,ICMCOA001,INDCOA,2,2039,0.0
RE1,ICMCOA001,INDCOA,2,2040,0.0
RE1,ICMCOA001,INDCOA,2,2041,0.0
RE1,ICMCOA001,INDCOA,2,2042,0.0
RE1,ICMCOA001,INDCOA,2,2043,0.0
RE1,ICMCOA001,INDCOA,2,2044,0.0
RE1,ICMCOA001,INDCOA,2,2045,0.0
RE1,ICMCOA001,INDCOA,2,2046,0.0
RE1,ICMCOA001,INDCOA,2,2047,0.0
RE1,ICMCOA001,INDCOA,2,2048,0.0
RE1,ICMCOA001,INDCOA,2,2049,0.0
RE1,ICMCOA001,INDCOA,2,2050,0.0
RE1,ICMCOA005,INDCOA,1,2019,8.11
RE1,ICMCOA005,INDCOA,1,2020,8.11
RE1,ICMCOA005,INDCOA,1,2021,8.11
RE1,ICMCOA005,INDCOA,1,2022,8.11
RE1,ICMCOA005,INDCOA,1,2023,8.11
RE1,ICMCOA005,INDCOA,1,2024,8.11
RE1,ICMCOA005,INDCOA,1,2025,8.11
RE1,ICMCOA005,INDCOA,1,2026,8.11
RE1,ICMCOA005,INDCOA,1,2027,8.11
RE1,ICMCOA005,INDCOA,1,2028,8.11
RE1,ICMCOA005,INDCOA,1,2029,8.11
RE1,ICMCOA005,INDCOA,1,2030,8.11
RE1,ICMCOA005,INDCOA,1,2031,8.11
RE1,ICMCOA005,INDCOA,1,2032,8.11
RE1,ICMCOA005,INDCOA,1,2033,8.11
RE1,ICMCOA005,INDCOA,1,2034,8.11
RE1,ICMCOA005,INDCOA,1,2035,8.11
RE1,ICMCOA005,INDCOA,1,2036,8.11
RE1,ICMCOA005,INDCOA,1,2037,8.11
RE1,ICMCOA005,INDCOA,1,2038,8.11
RE1,ICMCOA005,INDCOA,1,2039,8.11
RE1,ICMCOA005,INDCOA,1,2040,8.11
RE1,ICMCOA005,INDCOA,1,2041,8.11
RE1,ICMCOA005,INDCOA,1,2042,8.11
RE1,ICMCOA005,INDCOA,1,2043,8.11
RE1,ICMCOA005,INDCOA,1,2044,8.11
RE1,ICMCOA005,INDCOA,1,2045,8.11
RE1,ICMCOA005,INDCOA,1,2046,8.11
RE1,ICMCOA005,INDCOA,1,2047,8.11
RE1,ICMCOA005,INDCOA,1,2048,8.11
RE1,ICMCOA005,INDCOA,1,2049,8.11
RE1,ICMCOA005,INDCOA,1,2050,8.11
RE1,ICMCOA005,INDCOA,2,2019,0.0
RE1,ICMCOA005,INDCOA,2,2020,0.0
RE1,ICMCOA005,INDCOA,2,2021,0.0
RE1,ICMCOA005,INDCOA,2,2022,0.0
RE1,ICMCOA005,INDCOA,2,2023,0.0
RE1,ICMCOA005,INDCOA,2,2024,0.0
RE1,ICMCOA005,INDCOA,2,2025,0.0
RE1,ICMCOA005,INDCOA,2,2026,0.0
RE1,ICMCOA005,INDCOA,2,2027,0.0
RE1,ICMCOA005,INDCOA,2,2028,0.0
RE1,ICMCOA005,INDCOA,2,2029,0.0
RE1,ICMCOA005,INDCOA,2,2030,0.0
RE1,ICMCOA005,INDCOA,2,2031,0.0
RE1,ICMCOA005,INDCOA,2,2032,0.0
RE1,ICMCOA005,INDCOA,2,2033,0.0
RE1,ICMCOA005,INDCOA,2,2034,0.0
RE1,ICMCOA005,INDCOA,2,2035,0.0
RE1,ICMCOA005,INDCOA,2,2036,0.0
RE1,ICMCOA005,INDCOA,2,2037,0.0
RE1,ICMCOA005,INDCOA,2,2038,0.0
RE1,ICMCOA005,INDCOA,2,2039,0.0
RE1,ICMCOA005,INDCOA,2,2040,0.0
RE1,ICMCOA005,INDCOA,2,2041,0.0
RE1,ICMCOA005,INDCOA,2,2042,0.0
RE1,ICMCOA005,INDCOA,2,2043,0.0
RE1,ICMCOA005,INDCOA,2,2044,0.0
RE1,ICMCOA005,INDCOA,2,2045,0.0
RE1,ICMCOA005,INDCOA,2,2046,0.0
RE1,ICMCOA005,INDCOA,2,2047,0.0
RE1,ICMCOA005,INDCOA,2,2048,0.0
RE1,ICMCOA005,INDCOA,2,2049,0.0
RE1,ICMCOA005,INDCOA,2,2050,0.0
RE1,IFPELC001,INDELC,1,2019,1.0
RE1,IFPELC001,INDELC,1,2020,1.0
RE1,IFPELC001,INDELC,1,2021,1.0
RE1,IFPELC001,INDELC,1,2022,1.0
RE1,IFPELC001,INDELC,1,2023,1.0
RE1,IFPELC001,INDELC,1,2024,1.0
RE1,IFPELC001,INDELC,1,2025,1.0
RE1,IFPELC001,INDELC,1,2026,1.0
RE1,IFPELC001,INDELC,1,2027,1.0
RE1,IFPELC001,INDELC,1,2028,1.0
RE1,IFPELC001,INDELC,1,2029,1.0
RE1,IFPELC001,INDELC,1,2030,1.0
RE1,IFPELC001,INDELC,1,2031,1.0
RE1,IFPELC001,INDELC,1,2032,1.0
RE1,IFPELC001,INDELC,1,2033,1.0
RE1,IFPELC001,INDELC,1,2034,1.0
RE1,IFPELC001,INDELC,1,2035,1.0
RE1,IFPELC001,INDELC,1,2036,1.0
RE1,IFPELC001,INDELC,1,2037,1.0
RE1,IFPELC001,INDELC,1,2038,1.0
RE1,IFPELC001,INDELC,1,2039,1.0
RE1,IFPELC001,INDELC,1,2040,1.0
RE1,IFPELC001,INDELC,1,2041,1.0
RE1,IFPELC001,INDELC,1,2042,1.0
RE1,IFPELC001,INDELC,1,2043,1.0
RE1,IFPELC001,INDELC,1,2044,1.0
RE1,IFPELC001,INDELC,1,2045,1.0
RE1,IFPELC001,INDELC,1,2046,1.0
RE1,IFPELC001,INDELC,1,2047,1.0
RE1,IFPELC001,INDELC,1,2048,1.0
RE1,IFPELC001,INDELC,1,2049,1.0
RE1,IFPELC001,INDELC,1,2050,1.0
RE1,IFPELC001,INDELC,2,2019,0.0
RE1,IFPELC001,INDELC,2,2020,0.0
RE1,IFPELC001,INDELC,2,2021,0.0
RE1,IFPELC001,INDELC,2,2022,0.0
RE1,IFPELC001,INDELC,2,2023,0.0
RE1,IFPELC001,INDELC,2,2024,0.0
RE1,IFPELC001,INDELC,2,2025,0.0
RE1,IFPELC001,INDELC,2,2026,0.0
RE1,IFPELC001,INDELC,2,2027,0.0
RE1,IFPELC001,INDELC,2,2028,0.0
RE1,IFPELC001,INDELC,2,2029,0.0
RE1,IFPELC001,INDELC,2,2030,0.0
RE1,IFPELC001,INDELC,2,2031,0.0
RE1,IFPELC001,INDELC,2,2032,0.0
RE1,IFPELC001,INDELC,2,2033,0.0
RE1,IFPELC001,INDELC,2,2034,0.0
RE1,IFPELC001,INDELC,2,2035,0.0
RE1,IFPELC001,INDELC,2,2036,0.0
RE1,IFPELC001,INDELC,2,2037,0.0
RE1,IFPELC001,INDELC,2,2038,0.0
RE1,IFPELC001,INDELC,2,2039,0.0
RE1,IFPELC001,INDELC,2,2040,0.0
RE1,IFPELC001,INDELC,2,2041,0.0
RE1,IFPELC001,INDELC,2,2042,0.0
RE1,IFPELC001,INDELC,2,2043,0.0
RE1,IFPELC001,INDELC,2,2044,0.0
RE1,IFPELC001,INDELC,2,2045,0.0
RE1,IFPELC001,INDELC,2,2046,0.0
RE1,IFPELC001,INDELC,2,2047,0.0
RE1,IFPELC001,INDELC,2,2048,0.0
RE1,IFPELC001,INDELC,2,2049,0.0
RE1,IFPELC001,INDELC,2,2050,0.0
RE1,IOIDSL001,INDDSL,1,2019,1.0
RE1,IOIDSL001,INDDSL,1,2020,1.0
RE1,IOIDSL001,INDDSL,1,2021,1.0
RE1,IOIDSL001,INDDSL,1,2022,1.0
RE1,IOIDSL001,INDDSL,1,2023,1.0
RE1,IOIDSL001,INDDSL,1,2024,1.0
RE1,IOIDSL001,INDDSL,1,2025,1.0
RE1,IOIDSL001,INDDSL,1,2026,1.0
RE1,IOIDSL001,INDDSL,1,2027,1.0
RE1,IOIDSL001,INDDSL,1,2028,1.0
RE1,IOIDSL001,INDDSL,1,2029,1.0
RE1,IOIDSL001,INDDSL,1,2030,1.0
RE1,IOIDSL001,INDDSL,1,2031,1.0
RE1,IOIDSL001,INDDSL,1,2032,1.0
RE1,IOIDSL001,INDDSL,1,2033,1.0
RE1,IOIDSL001,INDDSL,1,2034,1.0
RE1,IOIDSL001,INDDSL,1,2035,1.0
RE1,IOIDSL001,INDDSL,1,2036,1.0
RE1,IOIDSL001,INDDSL,1,2037,1.0
RE1,IOIDSL001,INDDSL,1,2038,1.0
RE1,IOIDSL001,INDDSL,1,2039,1.0
RE1,IOIDSL001,INDDSL,1,2040,1.0
RE1,IOIDSL001,INDDSL,1,2041,1.0
RE1,IOIDSL001,INDDSL,1,2042,1.0
RE1,IOIDSL001,INDDSL,1,2043,1.0
RE1,IOIDSL001,INDDSL,1,2044,1.0
RE1,IOIDSL001,INDDSL,1,2045,1.0
RE1,IOIDSL001,INDDSL,1,2046,1.0
RE1,IOIDSL001,INDDSL,1,2047,1.0
RE1,IOIDSL001,INDDSL,1,2048,1.0
RE1,IOIDSL001,INDDSL,1,2049,1.0
RE1,IOIDSL001,INDDSL,1,2050,1.0
RE1,IOIDSL001,INDDSL,2,2019,0.0
RE1,IOIDSL001,INDDSL,2,2020,0.0
RE1,IOIDSL001,INDDSL,2,2021,0.0
RE1,IOIDSL001,INDDSL,2,2022,0.0
RE1,IOIDSL001,INDDSL,2,2023,0.0
RE1,IOIDSL001,INDDSL,2,2024,0.0
RE1,IOIDSL001,INDDSL,2,2025,0.0
RE1,IOIDSL001,INDDSL,2,2026,0.0
RE1,IOIDSL001,INDDSL,2,2027,0.0
RE1,IOIDSL001,INDDSL,2,2028,0.0
RE1,IOIDSL001,INDDSL,2,2029,0.0
RE1,IOIDSL001,INDDSL,2,2030,0.0
RE1,IOIDSL001,INDDSL,2,2031,0.0
RE1,IOIDSL001,INDDSL,2,2032,0.0
RE1,IOIDSL001,INDDSL,2,2033,0.0
RE1,IOIDSL001,INDDSL,2,2034,0.0
RE1,IOIDSL001,INDDSL,2,2035,0.0
RE1,IOIDSL001,INDDSL,2,2036,0.0
RE1,IOIDSL001,INDDSL,2,2037,0.0
RE1,IOIDSL001,INDDSL,2,2038,0.0
RE1,IOIDSL001,INDDSL,2,2039,0.0
RE1,IOIDSL001,INDDSL,2,2040,0.0
RE1,IOIDSL001,INDDSL,2,2041,0.0
RE1,IOIDSL001,INDDSL,2,2042,0.0
RE1,IOIDSL001,INDDSL,2,2043,0.0
RE1,IOIDSL001,INDDSL,2,2044,0.0
RE1,IOIDSL001,INDDSL,2,2045,0.0
RE1,IOIDSL001,INDDSL,2,2046,0.0
RE1,IOIDSL001,INDDSL,2,2047,0.0
RE1,IOIDSL001,INDDSL,2,2048,0.0
RE1,IOIDSL001,INDDSL,2,2049,0.0
RE1,IOIDSL001,INDDSL,2,2050,0.0
RE1,IOIELC001,INDELC,1,2019,1.0
RE1,IOIELC001,INDELC,1,2020,1.0
RE1,IOIELC001,INDELC,1,2021,1.0
RE1,IOIELC001,INDELC,1,2022,1.0
RE1,IOIELC001,INDELC,1,2023,1.0
RE1,IOIELC001,INDELC,1,2024,1.0
RE1,IOIELC001,INDELC,1,2025,1.0
RE1,IOIELC001,INDELC,1,2026,1.0
RE1,IOIELC001,INDELC,1,2027,1.0
RE1,IOIELC001,INDELC,1,2028,1.0
RE1,IOIELC001,INDELC,1,2029,1.0
RE1,IOIELC001,INDELC,1,2030,1.0
RE1,IOIELC001,INDELC,1,2031,1.0
RE1,IOIELC001,INDELC,1,2032,1.0
RE1,IOIELC001,INDELC,1,2033,1.0
RE1,IOIELC001,INDELC,1,2034,1.0
RE1,IOIELC001,INDELC,1,2035,1.0
RE1,IOIELC001,INDELC,1,2036,1.0
RE1,IOIELC001,INDELC,1,2037,1.0
RE1,IOIELC001,INDELC,1,2038,1.0
RE1,IOIELC001,INDELC,1,2039,1.0
RE1,IOIELC001,INDELC,1,2040,1.0
RE1,IOIELC001,INDELC,1,2041,1.0
RE1,IOIELC001,INDELC,1,2042,1.0
RE1,IOIELC001,INDELC,1,2043,1.0
RE1,IOIELC001,INDELC,1,2044,1.0
RE1,IOIELC001,INDELC,1,2045,1.0
RE1,IOIELC001,INDELC,1,2046,1.0
RE1,IOIELC001,INDELC,1,2047,1.0
RE1,IOIELC001,INDELC,1,2048,1.0
RE1,IOIELC001,INDELC,1,2049,1.0
RE1,IOIELC001,INDELC,1,2050,1.0
RE1,IOIELC001,INDELC,2,2019,0.0
RE1,IOIELC001,INDELC,2,2020,0.0
RE1,IOIELC001,INDELC,2,2021,0.0
