REGION,FUEL,TIMESLICE,YEAR,VALUE
RE1,DEMRC2,S66,2020,0.010248691
RE1,DEMRC2,S66,2021,0.010248691
RE1,DEMRC2,S66,2022,0.010248691
RE1,DEMRC2,S66,2023,0.010248691
RE1,DEMRC2,S66,2024,0.010248691
RE1,DEMRC2,S66,2025,0.010248691
RE1,DEMRC2,S66,2026,0.010248691
RE1,DEMRC2,S66,2027,0.010248691
RE1,DEMRC2,S66,2028,0.010248691
RE1,DEMRC2,S66,2029,0.010248691
RE1,DEMRC2,S66,2030,0.010248691
RE1,DEMRC2,S66,2031,0.010248691
RE1,DEMRC2,S66,2032,0.010248691
RE1,DEMRC2,S66,2033,0.010248691
RE1,DEMRC2,S66,2034,0.010248691
RE1,DEMRC2,S66,2035,0.010248691
RE1,DEMRC2,S66,2036,0.010248691
RE1,DEMRC2,S66,2037,0.010248691
RE1,DEMRC2,S66,2038,0.010248691
RE1,DEMRC2,S66,2039,0.010248691
RE1,DEMRC2,S66,2040,0.010248691
RE1,DEMRC2,S66,2041,0.010248691
RE1,DEMRC2,S66,2042,0.010248691
RE1,DEMRC2,S66,2043,0.010248691
RE1,DEMRC2,S66,2044,0.010248691
RE1,DEMRC2,S66,2045,0.010248691
RE1,DEMRC2,S66,2046,0.010248691
RE1,DEMRC2,S66,2047,0.010248691
RE1,DEMRC2,S66,2048,0.010248691
RE1,DEMRC2,S66,2049,0.010248691
RE1,DEMRC2,S66,2050,0.010248691
RE1,DEMRC2,S71,2019,0.03743625
RE1,DEMRC2,S71,2020,0.03743625
RE1,DEMRC2,S71,2021,0.03743625
RE1,DEMRC2,S71,2022,0.03743625
RE1,DEMRC2,S71,2023,0.03743625
RE1,DEMRC2,S71,2024,0.03743625
RE1,DEMRC2,S71,2025,0.03743625
RE1,DEMRC2,S71,2026,0.03743625
RE1,DEMRC2,S71,2027,0.03743625
RE1,DEMRC2,S71,2028,0.03743625
RE1,DEMRC2,S71,2029,0.03743625
RE1,DEMRC2,S71,2030,0.03743625
RE1,DEMRC2,S71,2031,0.03743625
RE1,DEMRC2,S71,2032,0.03743625
RE1,DEMRC2,S71,2033,0.03743625
RE1,DEMRC2,S71,2034,0.03743625
RE1,DEMRC2,S71,2035,0.03743625
RE1,DEMRC2,S71,2036,0.03743625
RE1,DEMRC2,S71,2037,0.03743625
RE1,DEMRC2,S71,2038,0.03743625
RE1,DEMRC2,S71,2039,0.03743625
RE1,DEMRC2,S71,2040,0.03743625
RE1,DEMRC2,S71,2041,0.03743625
RE1,DEMRC2,S71,2042,0.03743625
RE1,DEMRC2,S71,2043,0.03743625
RE1,DEMRC2,S71,2044,0.03743625
RE1,DEMRC2,S71,2045,0.03743625
RE1,DEMRC2,S71,2046,0.03743625
RE1,DEMRC2,S71,2047,0.03743625
RE1,DEMRC2,S71,2048,0.03743625
RE1,DEMRC2,S71,2049,0.03743625
RE1,DEMRC2,S71,2050,0.03743625
RE1,DEMRC2,S72,2019,0.023747687
RE1,DEMRC2,S72,2020,0.023747687
RE1,DEMRC2,S72,2021,0.023747687
RE1,DEMRC2,S72,2022,0.023747687
RE1,DEMRC2,S72,2023,0.023747687
RE1,DEMRC2,S72,2024,0.023747687
RE1,DEMRC2,S72,2025,0.023747687
RE1,DEMRC2,S72,2026,0.023747687
RE1,DEMRC2,S72,2027,0.023747687
RE1,DEMRC2,S72,2028,0.023747687
RE1,DEMRC2,S72,2029,0.023747687
RE1,DEMRC2,S72,2030,0.023747687
RE1,DEMRC2,S72,2031,0.023747687
RE1,DEMRC2,S72,2032,0.023747687
RE1,DEMRC2,S72,2033,0.023747687
RE1,DEMRC2,S72,2034,0.023747687
RE1,DEMRC2,S72,2035,0.023747687
RE1,DEMRC2,S72,2036,0.023747687
RE1,DEMRC2,S72,2037,0.023747687
RE1,DEMRC2,S72,2038,0.023747687
RE1,DEMRC2,S72,2039,0.023747687
RE1,DEMRC2,S72,2040,0.023747687
RE1,DEMRC2,S72,2041,0.023747687
RE1,DEMRC2,S72,2042,0.023747687
RE1,DEMRC2,S72,2043,0.023747687
RE1,DEMRC2,S72,2044,0.023747687
RE1,DEMRC2,S72,2045,0.023747687
RE1,DEMRC2,S72,2046,0.023747687
RE1,DEMRC2,S72,2047,0.023747687
RE1,DEMRC2,S72,2048,0.023747687
RE1,DEMRC2,S72,2049,0.023747687
RE1,DEMRC2,S72,2050,0.023747687
RE1,DEMRC2,S73,2019,0.047099429
RE1,DEMRC2,S73,2020,0.047099429
RE1,DEMRC2,S73,2021,0.047099429
RE1,DEMRC2,S73,2022,0.047099429
RE1,DEMRC2,S73,2023,0.047099429
RE1,DEMRC2,S73,2024,0.047099429
RE1,DEMRC2,S73,2025,0.047099429
RE1,DEMRC2,S73,2026,0.047099429
RE1,DEMRC2,S73,2027,0.047099429
RE1,DEMRC2,S73,2028,0.047099429
RE1,DEMRC2,S73,2029,0.047099429
RE1,DEMRC2,S73,2030,0.047099429
RE1,DEMRC2,S73,2031,0.047099429
RE1,DEMRC2,S73,2032,0.047099429
RE1,DEMRC2,S73,2033,0.047099429
RE1,DEMRC2,S73,2034,0.047099429
RE1,DEMRC2,S73,2035,0.047099429
RE1,DEMRC2,S73,2036,0.047099429
RE1,DEMRC2,S73,2037,0.047099429
RE1,DEMRC2,S73,2038,0.047099429
RE1,DEMRC2,S73,2039,0.047099429
RE1,DEMRC2,S73,2040,0.047099429
RE1,DEMRC2,S73,2041,0.047099429
RE1,DEMRC2,S73,2042,0.047099429
RE1,DEMRC2,S73,2043,0.047099429
RE1,DEMRC2,S73,2044,0.047099429
RE1,DEMRC2,S73,2045,0.047099429
RE1,DEMRC2,S73,2046,0.047099429
RE1,DEMRC2,S73,2047,0.047099429
RE1,DEMRC2,S73,2048,0.047099429
RE1,DEMRC2,S73,2049,0.047099429
RE1,DEMRC2,S73,2050,0.047099429
RE1,DEMRC2,S74,2019,0.036299162
RE1,DEMRC2,S74,2020,0.036299162
RE1,DEMRC2,S74,2021,0.036299162
RE1,DEMRC2,S74,2022,0.036299162
RE1,DEMRC2,S74,2023,0.036299162
RE1,DEMRC2,S74,2024,0.036299162
RE1,DEMRC2,S74,2025,0.036299162
RE1,DEMRC2,S74,2026,0.036299162
RE1,DEMRC2,S74,2027,0.036299162
RE1,DEMRC2,S74,2028,0.036299162
RE1,DEMRC2,S74,2029,0.036299162
RE1,DEMRC2,S74,2030,0.036299162
RE1,DEMRC2,S74,2031,0.036299162
RE1,DEMRC2,S74,2032,0.036299162
RE1,DEMRC2,S74,2033,0.036299162
RE1,DEMRC2,S74,2034,0.036299162
RE1,DEMRC2,S74,2035,0.036299162
RE1,DEMRC2,S74,2036,0.036299162
RE1,DEMRC2,S74,2037,0.036299162
RE1,DEMRC2,S74,2038,0.036299162
RE1,DEMRC2,S74,2039,0.036299162
RE1,DEMRC2,S74,2040,0.036299162
RE1,DEMRC2,S74,2041,0.036299162
RE1,DEMRC2,S74,2042,0.036299162
RE1,DEMRC2,S74,2043,0.036299162
RE1,DEMRC2,S74,2044,0.036299162
RE1,DEMRC2,S74,2045,0.036299162
RE1,DEMRC2,S74,2046,0.036299162
RE1,DEMRC2,S74,2047,0.036299162
RE1,DEMRC2,S74,2048,0.036299162
RE1,DEMRC2,S74,2049,0.036299162
RE1,DEMRC2,S74,2050,0.036299162
RE1,DEMRC2,S75,2019,0.016590018
RE1,DEMRC2,S75,2020,0.016590018
RE1,DEMRC2,S75,2021,0.016590018
RE1,DEMRC2,S75,2022,0.016590018
RE1,DEMRC2,S75,2023,0.016590018
RE1,DEMRC2,S75,2024,0.016590018
RE1,DEMRC2,S75,2025,0.016590018
RE1,DEMRC2,S75,2026,0.016590018
RE1,DEMRC2,S75,2027,0.016590018
RE1,DEMRC2,S75,2028,0.016590018
RE1,DEMRC2,S75,2029,0.016590018
RE1,DEMRC2,S75,2030,0.016590018
RE1,DEMRC2,S75,2031,0.016590018
RE1,DEMRC2,S75,2032,0.016590018
RE1,DEMRC2,S75,2033,0.016590018
RE1,DEMRC2,S75,2034,0.016590018
RE1,DEMRC2,S75,2035,0.016590018
RE1,DEMRC2,S75,2036,0.016590018
RE1,DEMRC2,S75,2037,0.016590018
RE1,DEMRC2,S75,2038,0.016590018
RE1,DEMRC2,S75,2039,0.016590018
RE1,DEMRC2,S75,2040,0.016590018
RE1,DEMRC2,S75,2041,0.016590018
RE1,DEMRC2,S75,2042,0.016590018
RE1,DEMRC2,S75,2043,0.016590018
RE1,DEMRC2,S75,2044,0.016590018
RE1,DEMRC2,S75,2045,0.016590018
RE1,DEMRC2,S75,2046,0.016590018
RE1,DEMRC2,S75,2047,0.016590018
RE1,DEMRC2,S75,2048,0.016590018
RE1,DEMRC2,S75,2049,0.016590018
RE1,DEMRC2,S75,2050,0.016590018
RE1,DEMRC2,S76,2019,0.018543077
RE1,DEMRC2,S76,2020,0.018543077
RE1,DEMRC2,S76,2021,0.018543077
RE1,DEMRC2,S76,2022,0.018543077
RE1,DEMRC2,S76,2023,0.018543077
RE1,DEMRC2,S76,2024,0.018543077
RE1,DEMRC2,S76,2025,0.018543077
RE1,DEMRC2,S76,2026,0.018543077
RE1,DEMRC2,S76,2027,0.018543077
RE1,DEMRC2,S76,2028,0.018543077
RE1,DEMRC2,S76,2029,0.018543077
RE1,DEMRC2,S76,2030,0.018543077
RE1,DEMRC2,S76,2031,0.018543077
RE1,DEMRC2,S76,2032,0.018543077
RE1,DEMRC2,S76,2033,0.018543077
RE1,DEMRC2,S76,2034,0.018543077
RE1,DEMRC2,S76,2035,0.018543077
RE1,DEMRC2,S76,2036,0.018543077
RE1,DEMRC2,S76,2037,0.018543077
RE1,DEMRC2,S76,2038,0.018543077
RE1,DEMRC2,S76,2039,0.018543077
RE1,DEMRC2,S76,2040,0.018543077
RE1,DEMRC2,S76,2041,0.018543077
RE1,DEMRC2,S76,2042,0.018543077
RE1,DEMRC2,S76,2043,0.018543077
RE1,DEMRC2,S76,2044,0.018543077
RE1,DEMRC2,S76,2045,0.018543077
RE1,DEMRC2,S76,2046,0.018543077
RE1,DEMRC2,S76,2047,0.018543077
RE1,DEMRC2,S76,2048,0.018543077
RE1,DEMRC2,S76,2049,0.018543077
RE1,DEMRC2,S76,2050,0.018543077
RE1,DEMRC2,S81,2019,0.015482385
RE1,DEMRC2,S81,2020,0.015482385
RE1,DEMRC2,S81,2021,0.015482385
RE1,DEMRC2,S81,2022,0.015482385
RE1,DEMRC2,S81,2023,0.015482385
RE1,DEMRC2,S81,2024,0.015482385
RE1,DEMRC2,S81,2025,0.015482385
RE1,DEMRC2,S81,2026,0.015482385
RE1,DEMRC2,S81,2027,0.015482385
RE1,DEMRC2,S81,2028,0.015482385
RE1,DEMRC2,S81,2029,0.015482385
RE1,DEMRC2,S81,2030,0.015482385
RE1,DEMRC2,S81,2031,0.015482385
RE1,DEMRC2,S81,2032,0.015482385
RE1,DEMRC2,S81,2033,0.015482385
RE1,DEMRC2,S81,2034,0.015482385
RE1,DEMRC2,S81,2035,0.015482385
RE1,DEMRC2,S81,2036,0.015482385
RE1,DEMRC2,S81,2037,0.015482385
RE1,DEMRC2,S81,2038,0.015482385
RE1,DEMRC2,S81,2039,0.015482385
RE1,DEMRC2,S81,2040,0.015482385
RE1,DEMRC2,S81,2041,0.015482385
RE1,DEMRC2,S81,2042,0.015482385
RE1,DEMRC2,S81,2043,0.015482385
RE1,DEMRC2,S81,2044,0.015482385
RE1,DEMRC2,S81,2045,0.015482385
RE1,DEMRC2,S81,2046,0.015482385
RE1,DEMRC2,S81,2047,0.015482385
RE1,DEMRC2,S81,2048,0.015482385
RE1,DEMRC2,S81,2049,0.015482385
RE1,DEMRC2,S81,2050,0.015482385
RE1,DEMRC2,S82,2019,0.009700481
RE1,DEMRC2,S82,2020,0.009700481
RE1,DEMRC2,S82,2021,0.009700481
RE1,DEMRC2,S82,2022,0.009700481
RE1,DEMRC2,S82,2023,0.009700481
RE1,DEMRC2,S82,2024,0.009700481
RE1,DEMRC2,S82,2025,0.009700481
RE1,DEMRC2,S82,2026,0.009700481
RE1,DEMRC2,S82,2027,0.009700481
RE1,DEMRC2,S82,2028,0.009700481
RE1,DEMRC2,S82,2029,0.009700481
RE1,DEMRC2,S82,2030,0.009700481
RE1,DEMRC2,S82,2031,0.009700481
RE1,DEMRC2,S82,2032,0.009700481
RE1,DEMRC2,S82,2033,0.009700481
RE1,DEMRC2,S82,2034,0.009700481
RE1,DEMRC2,S82,2035,0.009700481
RE1,DEMRC2,S82,2036,0.009700481
RE1,DEMRC2,S82,2037,0.009700481
RE1,DEMRC2,S82,2038,0.009700481
RE1,DEMRC2,S82,2039,0.009700481
RE1,DEMRC2,S82,2040,0.009700481
RE1,DEMRC2,S82,2041,0.009700481
RE1,DEMRC2,S82,2042,0.009700481
RE1,DEMRC2,S82,2043,0.009700481
RE1,DEMRC2,S82,2044,0.009700481
RE1,DEMRC2,S82,2045,0.009700481
RE1,DEMRC2,S82,2046,0.009700481
RE1,DEMRC2,S82,2047,0.009700481
RE1,DEMRC2,S82,2048,0.009700481
RE1,DEMRC2,S82,2049,0.009700481
RE1,DEMRC2,S82,2050,0.009700481
RE1,DEMRC2,S83,2019,0.019445096
RE1,DEMRC2,S83,2020,0.019445096
RE1,DEMRC2,S83,2021,0.019445096
RE1,DEMRC2,S83,2022,0.019445096
RE1,DEMRC2,S83,2023,0.019445096
RE1,DEMRC2,S83,2024,0.019445096
RE1,DEMRC2,S83,2025,0.019445096
RE1,DEMRC2,S83,2026,0.019445096
RE1,DEMRC2,S83,2027,0.019445096
RE1,DEMRC2,S83,2028,0.019445096
RE1,DEMRC2,S83,2029,0.019445096
RE1,DEMRC2,S83,2030,0.019445096
RE1,DEMRC2,S83,2031,0.019445096
RE1,DEMRC2,S83,2032,0.019445096
RE1,DEMRC2,S83,2033,0.019445096
RE1,DEMRC2,S83,2034,0.019445096
RE1,DEMRC2,S83,2035,0.019445096
RE1,DEMRC2,S83,2036,0.019445096
RE1,DEMRC2,S83,2037,0.019445096
RE1,DEMRC2,S83,2038,0.019445096
RE1,DEMRC2,S83,2039,0.019445096
RE1,DEMRC2,S83,2040,0.019445096
RE1,DEMRC2,S83,2041,0.019445096
RE1,DEMRC2,S83,2042,0.019445096
RE1,DEMRC2,S83,2043,0.019445096
RE1,DEMRC2,S83,2044,0.019445096
RE1,DEMRC2,S83,2045,0.019445096
RE1,DEMRC2,S83,2046,0.019445096
RE1,DEMRC2,S83,2047,0.019445096
RE1,DEMRC2,S83,2048,0.019445096
RE1,DEMRC2,S83,2049,0.019445096
RE1,DEMRC2,S83,2050,0.019445096
RE1,DEMRC2,S84,2019,0.0149786
RE1,DEMRC2,S84,2020,0.0149786
RE1,DEMRC2,S84,2021,0.0149786
RE1,DEMRC2,S84,2022,0.0149786
RE1,DEMRC2,S84,2023,0.0149786
RE1,DEMRC2,S84,2024,0.0149786
RE1,DEMRC2,S84,2025,0.0149786
RE1,DEMRC2,S84,2026,0.0149786
RE1,DEMRC2,S84,2027,0.0149786
RE1,DEMRC2,S84,2028,0.0149786
RE1,DEMRC2,S84,2029,0.0149786
RE1,DEMRC2,S84,2030,0.0149786
RE1,DEMRC2,S84,2031,0.0149786
RE1,DEMRC2,S84,2032,0.0149786
RE1,DEMRC2,S84,2033,0.0149786
RE1,DEMRC2,S84,2034,0.0149786
RE1,DEMRC2,S84,2035,0.0149786
RE1,DEMRC2,S84,2036,0.0149786
RE1,DEMRC2,S84,2037,0.0149786
RE1,DEMRC2,S84,2038,0.0149786
RE1,DEMRC2,S84,2039,0.0149786
RE1,DEMRC2,S84,2040,0.0149786
RE1,DEMRC2,S84,2041,0.0149786
RE1,DEMRC2,S84,2042,0.0149786
RE1,DEMRC2,S84,2043,0.0149786
RE1,DEMRC2,S84,2044,0.0149786
RE1,DEMRC2,S84,2045,0.0149786
RE1,DEMRC2,S84,2046,0.0149786
RE1,DEMRC2,S84,2047,0.0149786
RE1,DEMRC2,S84,2048,0.0149786
RE1,DEMRC2,S84,2049,0.0149786
RE1,DEMRC2,S84,2050,0.0149786
RE1,DEMRC2,S85,2019,0.006779692
RE1,DEMRC2,S85,2020,0.006779692
RE1,DEMRC2,S85,2021,0.006779692
RE1,DEMRC2,S85,2022,0.006779692
RE1,DEMRC2,S85,2023,0.006779692
RE1,DEMRC2,S85,2024,0.006779692
RE1,DEMRC2,S85,2025,0.006779692
RE1,DEMRC2,S85,2026,0.006779692
RE1,DEMRC2,S85,2027,0.006779692
RE1,DEMRC2,S85,2028,0.006779692
RE1,DEMRC2,S85,2029,0.006779692
RE1,DEMRC2,S85,2030,0.006779692
RE1,DEMRC2,S85,2031,0.006779692
RE1,DEMRC2,S85,2032,0.006779692
RE1,DEMRC2,S85,2033,0.006779692
RE1,DEMRC2,S85,2034,0.006779692
RE1,DEMRC2,S85,2035,0.006779692
RE1,DEMRC2,S85,2036,0.006779692
RE1,DEMRC2,S85,2037,0.006779692
RE1,DEMRC2,S85,2038,0.006779692
RE1,DEMRC2,S85,2039,0.006779692
RE1,DEMRC2,S85,2040,0.006779692
RE1,DEMRC2,S85,2041,0.006779692
RE1,DEMRC2,S85,2042,0.006779692
RE1,DEMRC2,S85,2043,0.006779692
RE1,DEMRC2,S85,2044,0.006779692
RE1,DEMRC2,S85,2045,0.006779692
RE1,DEMRC2,S85,2046,0.006779692
RE1,DEMRC2,S85,2047,0.006779692
RE1,DEMRC2,S85,2048,0.006779692
RE1,DEMRC2,S85,2049,0.006779692
RE1,DEMRC2,S85,2050,0.006779692
RE1,DEMRC2,S86,2019,0.00759135
RE1,DEMRC2,S86,2020,0.00759135
RE1,DEMRC2,S86,2021,0.00759135
RE1,DEMRC2,S86,2022,0.00759135
RE1,DEMRC2,S86,2023,0.00759135
RE1,DEMRC2,S86,2024,0.00759135
RE1,DEMRC2,S86,2025,0.00759135
RE1,DEMRC2,S86,2026,0.00759135
RE1,DEMRC2,S86,2027,0.00759135
RE1,DEMRC2,S86,2028,0.00759135
RE1,DEMRC2,S86,2029,0.00759135
RE1,DEMRC2,S86,2030,0.00759135
RE1,DEMRC2,S86,2031,0.00759135
RE1,DEMRC2,S86,2032,0.00759135
RE1,DEMRC2,S86,2033,0.00759135
RE1,DEMRC2,S86,2034,0.00759135
RE1,DEMRC2,S86,2035,0.00759135
RE1,DEMRC2,S86,2036,0.00759135
RE1,DEMRC2,S86,2037,0.00759135
RE1,DEMRC2,S86,2038,0.00759135
RE1,DEMRC2,S86,2039,0.00759135
RE1,DEMRC2,S86,2040,0.00759135
RE1,DEMRC2,S86,2041,0.00759135
RE1,DEMRC2,S86,2042,0.00759135
RE1,DEMRC2,S86,2043,0.00759135
RE1,DEMRC2,S86,2044,0.00759135
RE1,DEMRC2,S86,2045,0.00759135
RE1,DEMRC2,S86,2046,0.00759135
RE1,DEMRC2,S86,2047,0.00759135
RE1,DEMRC2,S86,2048,0.00759135
RE1,DEMRC2,S86,2049,0.00759135
RE1,DEMRC2,S86,2050,0.00759135
RE1,DEMRK1,S11,2019,0.035834962
RE1,DEMRK1,S11,2020,0.035834962
RE1,DEMRK1,S11,2021,0.035834962
RE1,DEMRK1,S11,2022,0.035834962
RE1,DEMRK1,S11,2023,0.035834962
RE1,DEMRK1,S11,2024,0.035834962
RE1,DEMRK1,S11,2025,0.035834962
RE1,DEMRK1,S11,2026,0.035834962
RE1,DEMRK1,S11,2027,0.035834962
RE1,DEMRK1,S11,2028,0.035834962
RE1,DEMRK1,S11,2029,0.035834962
RE1,DEMRK1,S11,2030,0.035834962
RE1,DEMRK1,S11,2031,0.035834962
RE1,DEMRK1,S11,2032,0.035834962
RE1,DEMRK1,S11,2033,0.035834962
RE1,DEMRK1,S11,2034,0.035834962
RE1,DEMRK1,S11,2035,0.035834962
RE1,DEMRK1,S11,2036,0.035834962
RE1,DEMRK1,S11,2037,0.035834962
RE1,DEMRK1,S11,2038,0.035834962
RE1,DEMRK1,S11,2039,0.035834962
RE1,DEMRK1,S11,2040,0.035834962
RE1,DEMRK1,S11,2041,0.035834962
RE1,DEMRK1,S11,2042,0.035834962
RE1,DEMRK1,S11,2043,0.035834962
RE1,DEMRK1,S11,2044,0.035834962
RE1,DEMRK1,S11,2045,0.035834962
RE1,DEMRK1,S11,2046,0.035834962
RE1,DEMRK1,S11,2047,0.035834962
RE1,DEMRK1,S11,2048,0.035834962
RE1,DEMRK1,S11,2049,0.035834962
RE1,DEMRK1,S11,2050,0.035834962
RE1,DEMRK1,S12,2019,0.022653685
RE1,DEMRK1,S12,2020,0.022653685
RE1,DEMRK1,S12,2021,0.022653685
RE1,DEMRK1,S12,2022,0.022653685
RE1,DEMRK1,S12,2023,0.022653685
RE1,DEMRK1,S12,2024,0.022653685
RE1,DEMRK1,S12,2025,0.022653685
RE1,DEMRK1,S12,2026,0.022653685
RE1,DEMRK1,S12,2027,0.022653685
RE1,DEMRK1,S12,2028,0.022653685
RE1,DEMRK1,S12,2029,0.022653685
RE1,DEMRK1,S12,2030,0.022653685
RE1,DEMRK1,S12,2031,0.022653685
RE1,DEMRK1,S12,2032,0.022653685
RE1,DEMRK1,S12,2033,0.022653685
RE1,DEMRK1,S12,2034,0.022653685
RE1,DEMRK1,S12,2035,0.022653685
RE1,DEMRK1,S12,2036,0.022653685
RE1,DEMRK1,S12,2037,0.022653685
RE1,DEMRK1,S12,2038,0.022653685
RE1,DEMRK1,S12,2039,0.022653685
RE1,DEMRK1,S12,2040,0.022653685
RE1,DEMRK1,S12,2041,0.022653685
RE1,DEMRK1,S12,2042,0.022653685
RE1,DEMRK1,S12,2043,0.022653685
RE1,DEMRK1,S12,2044,0.022653685
RE1,DEMRK1,S12,2045,0.022653685
RE1,DEMRK1,S12,2046,0.022653685
RE1,DEMRK1,S12,2047,0.022653685
RE1,DEMRK1,S12,2048,0.022653685
RE1,DEMRK1,S12,2049,0.022653685
RE1,DEMRK1,S12,2050,0.022653685
RE1,DEMRK1,S13,2019,0.044946843
RE1,DEMRK1,S13,2020,0.044946843
RE1,DEMRK1,S13,2021,0.044946843
RE1,DEMRK1,S13,2022,0.044946843
RE1,DEMRK1,S13,2023,0.044946843
RE1,DEMRK1,S13,2024,0.044946843
RE1,DEMRK1,S13,2025,0.044946843
RE1,DEMRK1,S13,2026,0.044946843
RE1,DEMRK1,S13,2027,0.044946843
RE1,DEMRK1,S13,2028,0.044946843
RE1,DEMRK1,S13,2029,0.044946843
RE1,DEMRK1,S13,2030,0.044946843
RE1,DEMRK1,S13,2031,0.044946843
RE1,DEMRK1,S13,2032,0.044946843
RE1,DEMRK1,S13,2033,0.044946843
RE1,DEMRK1,S13,2034,0.044946843
RE1,DEMRK1,S13,2035,0.044946843
RE1,DEMRK1,S13,2036,0.044946843
RE1,DEMRK1,S13,2037,0.044946843
RE1,DEMRK1,S13,2038,0.044946843
RE1,DEMRK1,S13,2039,0.044946843
RE1,DEMRK1,S13,2040,0.044946843
RE1,DEMRK1,S13,2041,0.044946843
RE1,DEMRK1,S13,2042,0.044946843
RE1,DEMRK1,S13,2043,0.044946843
RE1,DEMRK1,S13,2044,0.044946843
RE1,DEMRK1,S13,2045,0.044946843
RE1,DEMRK1,S13,2046,0.044946843
RE1,DEMRK1,S13,2047,0.044946843
RE1,DEMRK1,S13,2048,0.044946843
RE1,DEMRK1,S13,2049,0.044946843
RE1,DEMRK1,S13,2050,0.044946843
RE1,DEMRK1,S14,2019,0.034042529
RE1,DEMRK1,S14,2020,0.034042529
RE1,DEMRK1,S14,2021,0.034042529
RE1,DEMRK1,S14,2022,0.034042529
RE1,DEMRK1,S14,2023,0.034042529
RE1,DEMRK1,S14,2024,0.034042529
RE1,DEMRK1,S14,2025,0.034042529
RE1,DEMRK1,S14,2026,0.034042529
RE1,DEMRK1,S14,2027,0.034042529
RE1,DEMRK1,S14,2028,0.034042529
RE1,DEMRK1,S14,2029,0.034042529
RE1,DEMRK1,S14,2030,0.034042529
RE1,DEMRK1,S14,2031,0.034042529
RE1,DEMRK1,S14,2032,0.034042529
RE1,DEMRK1,S14,2033,0.034042529
RE1,DEMRK1,S14,2034,0.034042529
RE1,DEMRK1,S14,2035,0.034042529
RE1,DEMRK1,S14,2036,0.034042529
RE1,DEMRK1,S14,2037,0.034042529
RE1,DEMRK1,S14,2038,0.034042529
RE1,DEMRK1,S14,2039,0.034042529
RE1,DEMRK1,S14,2040,0.034042529
RE1,DEMRK1,S14,2041,0.034042529
RE1,DEMRK1,S14,2042,0.034042529
RE1,DEMRK1,S14,2043,0.034042529
RE1,DEMRK1,S14,2044,0.034042529
RE1,DEMRK1,S14,2045,0.034042529
RE1,DEMRK1,S14,2046,0.034042529
RE1,DEMRK1,S14,2047,0.034042529
RE1,DEMRK1,S14,2048,0.034042529
RE1,DEMRK1,S14,2049,0.034042529
RE1,DEMRK1,S14,2050,0.034042529
RE1,DEMRK1,S15,2019,0.016151963
RE1,DEMRK1,S15,2020,0.016151963
RE1,DEMRK1,S15,2021,0.016151963
RE1,DEMRK1,S15,2022,0.016151963
RE1,DEMRK1,S15,2023,0.016151963
RE1,DEMRK1,S15,2024,0.016151963
RE1,DEMRK1,S15,2025,0.016151963
RE1,DEMRK1,S15,2026,0.016151963
RE1,DEMRK1,S15,2027,0.016151963
RE1,DEMRK1,S15,2028,0.016151963
RE1,DEMRK1,S15,2029,0.016151963
RE1,DEMRK1,S15,2030,0.016151963
RE1,DEMRK1,S15,2031,0.016151963
RE1,DEMRK1,S15,2032,0.016151963
RE1,DEMRK1,S15,2033,0.016151963
RE1,DEMRK1,S15,2034,0.016151963
RE1,DEMRK1,S15,2035,0.016151963
RE1,DEMRK1,S15,2036,0.016151963
RE1,DEMRK1,S15,2037,0.016151963
RE1,DEMRK1,S15,2038,0.016151963
RE1,DEMRK1,S15,2039,0.016151963
RE1,DEMRK1,S15,2040,0.016151963
RE1,DEMRK1,S15,2041,0.016151963
RE1,DEMRK1,S15,2042,0.016151963
RE1,DEMRK1,S15,2043,0.016151963
RE1,DEMRK1,S15,2044,0.016151963
RE1,DEMRK1,S15,2045,0.016151963
RE1,DEMRK1,S15,2046,0.016151963
RE1,DEMRK1,S15,2047,0.016151963
RE1,DEMRK1,S15,2048,0.016151963
RE1,DEMRK1,S15,2049,0.016151963
RE1,DEMRK1,S15,2050,0.016151963
RE1,DEMRK1,S16,2019,0.017834639
RE1,DEMRK1,S16,2020,0.017834639
RE1,DEMRK1,S16,2021,0.017834639
RE1,DEMRK1,S16,2022,0.017834639
RE1,DEMRK1,S16,2023,0.017834639
RE1,DEMRK1,S16,2024,0.017834639
RE1,DEMRK1,S16,2025,0.017834639
RE1,DEMRK1,S16,2026,0.017834639
RE1,DEMRK1,S16,2027,0.017834639
RE1,DEMRK1,S16,2028,0.017834639
RE1,DEMRK1,S16,2029,0.017834639
RE1,DEMRK1,S16,2030,0.017834639
RE1,DEMRK1,S16,2031,0.017834639
RE1,DEMRK1,S16,2032,0.017834639
RE1,DEMRK1,S16,2033,0.017834639
RE1,DEMRK1,S16,2034,0.017834639
RE1,DEMRK1,S16,2035,0.017834639
RE1,DEMRK1,S16,2036,0.017834639
RE1,DEMRK1,S16,2037,0.017834639
RE1,DEMRK1,S16,2038,0.017834639
RE1,DEMRK1,S16,2039,0.017834639
RE1,DEMRK1,S16,2040,0.017834639
RE1,DEMRK1,S16,2041,0.017834639
RE1,DEMRK1,S16,2042,0.017834639
RE1,DEMRK1,S16,2043,0.017834639
RE1,DEMRK1,S16,2044,0.017834639
RE1,DEMRK1,S16,2045,0.017834639
RE1,DEMRK1,S16,2046,0.017834639
RE1,DEMRK1,S16,2047,0.017834639
RE1,DEMRK1,S16,2048,0.017834639
RE1,DEMRK1,S16,2049,0.017834639
RE1,DEMRK1,S16,2050,0.017834639
